,0,1,2,3,4,5,6,7,8,9
100,,,,,,,,,,
101,,,,,,,,,,
102,,,,,,,5881954.0,,,
103,6386729.0,,,5926680.0,,,,,,
104,,,,,,,,,,
105,,,5965675.0,,,,,,5834614.0,
106,,,,5929562.0,,,,,,
107,,,,,,,,,,
108,,,,,5925569.0,,,,,
109,,,,,,,,,,
110,,,,,,,,,,
111,6403237.0,,,,,,,,,
112,,,,,,,,,,
113,,,,,,,5887494.0,,,
114,,,,,,5907445.0,,,,
115,,,,,,,,,,
116,6421355.0,,,,,,5889427.0,,,
117,,,,,,,,,5839855.0,
118,,,,,,,,,,
119,,,,5938310.0,,,,,,
120,,,5980960.0,,,,,,,
121,,,,,,5912646.0,,,,
122,6427802.0,,,,,,,,,
123,,,,,,,,,,
124,,,,,,5913535.0,,,,
125,,,5986559.0,,5932817.0,,5895159.0,,,
126,,,,,,,5895555.0,,,
127,,,,,,,,,,
128,,,,,,,,,,
129,,,5987279.0,,,,,,,
130,,,,,,,,5868764.0,,
131,,,,,,,,,,
132,,,5988779.0,,,,,,,
133,,,,,5936721.0,,,,,
134,,,,,,,,,,
135,,,,,,,,,,
136,,,,,,,,,,
137,,,,,,,,5873516.0,,
138,,,,,,,,,,
139,,,,,,,,,,
140,,,,,,,,,,
141,,,,,,,,,,
142,,,,,,,,,,
143,,,,,5939628.0,,,,,
144,,,,,,,,,,
145,,,,,,,5936869.0,,,
146,,,6011799.0,,,5925173.0,5939222.0,,,
147,,,,,,,,,,
148,,,,,,,,,,5835192.0
149,,,,,,,,,5865652.0,
150,,,,,,,,,,
151,,,,,,,,,,
152,,,6077482.0,,,,,,,
153,,,,,,,5967467.0,5901306.0,,
154,,,,,,,,,,
155,,,,,5958809.0,5940427.0,,,,
156,,,,,,,,,5874851.0,
157,6500226.0,,,,,,6053391.0,,,
158,,,,,,,,,5879036.0,
159,,,,,,5943975.0,,,,
160,,,,,,,,,,
161,,,,,,,,,,
162,,,,,,,,,,
163,,,,5973998.0,5971799.0,,,,,
164,,,,,,,,,,
165,,,,,,,,,5940249.0,
166,,,,,,,,,5944455.0,
167,,,,,5993348.0,,,,5959247.0,
168,6534626.0,,,,,,,,,
169,,,,,,,,,,
170,,,,,,,,6022477.0,,
171,,,,,,,,,,
172,,,6356274.0,,6008683.0,,,,,
173,,,,,,,,,6291474.0,
174,,,,,,,,,,
175,,,,,,,,,,
176,,,,,,6021408.0,,,,
177,,,,,,6028548.0,,,,
178,,,,,,6094783.0,,6373634.0,,
179,,,,,,,,,6440542.0,
180,,,,,,,,,,
181,,,,,,,,,,5906390.0
182,,,,,,,,,,
183,6629781.0,,,,,,,,,
184,,,,,,,,,,
185,,,,,,,,6600771.0,,
186,,,,,,,,,,
187,,6592299.0,,,,,,,,
188,,,,,,,,,,6095895.0
189,6667717.0,,,,6353799.0,,,,,
190,,,,,,,,,,
191,,,,,,,,,,
192,,,,,,,,,,
193,,,,,,,,,,
194,,,,,,,,,,
195,,,,,,,,,,
196,6741140.0,,,,,,,,,
197,,,,,,,,,,
198,,,,,,,,,,
199,,,,,,,,,,
