,0,1,2,3,4,5,6,7,8,9
95,,,6176129.0,,,,,,5921589.0,
96,,,,,,,,,,
97,,,,,,,,,,
98,,,,,,,,,,
99,,,,,,6128188.0,,,,
100,,,6178335.0,,,,,,,
101,,,,,,,,,,
102,,,,,,,,,,
103,,,6180873.0,,6143992.0,,,,,
104,,,,,,,,,,
105,,,,,,,,,,
106,,,,,,,,,,
107,,,,,,,,,,
108,,,,,,,,,,
109,,,,,,,,,,
110,,,,6156068.0,,,,,,
111,,,,,,,,,,
112,,6207737.0,,,,,,,,
113,,,6186850.0,,,,,,,
114,,,6187281.0,,6151359.0,,,,,
115,,,,,,,,6012794.0,,
116,,,,,,,,6012895.0,,
117,,,,,,,,,,
118,,,,,,,,,,
119,,,6189513.0,,,,,,,
120,6404336.0,,,,,,,,5932774.0,
121,,,,,,,,6014360.0,5933676.0,
122,,,,,,,,,,
123,,,,6164698.0,,6141237.0,,,,
124,,,,,,,,,,
125,,,,,,,,,,
126,,,,,,,,,,5901770.0
127,,,,,,,,,,
128,,,,,,,,,,
129,,,,6169403.0,,,,,,
130,,,,,,,,6020891.0,,
131,,,,6170911.0,,,6109947.0,,,
132,,,,,,,,,,
133,,,,,,,,,,
134,,,,,6159320.0,,,,,
135,,,,,,,,,5944420.0,
136,,,,,,,,,,
137,,,,,,,,,,5909948.0
138,6451000.0,,,,,,,,,
139,,,,,6162577.0,,,,,
140,,,,,6163022.0,,,6026864.0,,
141,,,,,,,,,,
142,,,,,,,6115400.0,,,
143,,,,,,,,,5949572.0,
144,,,,,,,,,,
145,,,,,,,,,,
146,,,,,,,,,,
147,,,,,,,,6034859.0,,
148,,,,,,,,,,5939788.0
149,,,,,,,,,,
150,,,,,,,,,,
151,6495514.0,,6240036.0,,,,,,,
152,,,,,,,,,5980705.0,
153,,,,,,,,,5998491.0,
154,,,,,,,,,,
155,,,,,,,,,,
156,,,,,,,6137047.0,,,
157,,,,,,,,,6023576.0,
158,,,,,,,,,,
159,,,,,,,,,,6068345.0
160,,,,,,,,,6045323.0,
161,,,,,,,,,6049169.0,
162,,,,,6269290.0,,,,6080284.0,
163,,,,,,,,,,
164,,6271936.0,,,,,,,,
165,,,6286838.0,,,6304756.0,,,,
166,,,,,,,,,,
167,,,,,,,,6102289.0,,
168,,,,,,,,6102960.0,,
169,,,,,,,,,,6257108.0
170,,,,,,,,,,
171,,,,,,,,,,
172,,,,,,,,6138937.0,,
173,,,,,,,,,,
174,,,,,,,,,,
175,,,,,,,,,,
176,6565525.0,,,,6473218.0,,,,,
177,,,,,,,,,,
178,,,,,,,,,,
179,,,,,,,,,,
180,,,,,,,,,,
181,,6367753.0,,,,,,,,
182,,,,,6623017.0,,,,,
183,,,,,,,,,,
184,,,,,,,,,,
185,,6405926.0,,,,,,,,6608953.0
186,,,6465862.0,,,,,,,
187,,,,,,,,,,
188,,,,,,,,,,
189,6632848.0,,,,,,,,,
190,,,,,,,,,,
191,,,,,,,,,,
192,,,6555551.0,,,,,,,
193,,,,,,,,,,
194,,,,,,,,,,
195,,,,,,,,,,
196,,,,,,,,,,
197,,,,,,,,,,
198,,,,,,,,,,
199,,,,,,,,,,
