PacketFormat,GameMajorVersion,GameMinorVersion,PacketVersion,PacketId,SessionUID,SessionTime,FrameIdentifier,PlayerCarIndex,SecondaryPlayerCarIndex,CarIndex,RLSuspensionPosition,RRSuspensionPosition,FLSuspensionPosition,FRSuspensionPosition,RLSuspensionVelocity,RRSuspensionVelocity,FLSuspensionVelocity,FRSuspensionVelocity,RLSuspensionAcceleration,RRSuspensionAcceleration,FLSuspensionAcceleration,FRSuspensionAcceleration,RLWheelSpeed,RRWheelSpeed,FLWheelSpeed,FRWheelSpeed,RLWheelSlip,RRWheelSlip,FLWheelSlip,FRWheelSlip,LocalVelocityX,LocalVelocityY,LocalVelocityZ,AngularVelocityX,AngularVelocityY,AngularVelocityZ,AngularAccelerationX,AngularAccelerationY,AngularAccelerationZ,FrontWheelsAngle,WorldPositionX,WorldPositionY,WorldPositionZ,WorldVelocityX,WorldVelocityY,WorldVelocityZ,WorldForwardDirX,WorldForwardDirY,WorldForwardDirZ,WorldRightDirX,WorldRightDirY,WorldRightDirZ,gForceLateral,gForceLongitudinal,gForceVertical,Yaw,Pitch,Roll
2021,1,16,1,0,13445084268873967469,58.393303,993,19,255,6,1.574631,1.64111,8.530191,8.464967,2.726368,2.696422,-0.238742,-0.651223,59.364826,58.061077,-38.801659,-48.066387,74.829346,74.828651,74.472771,74.472054,0.005212,0.005206,0.000416,0.00041,-0.000463,-0.042485,74.441605,-0.002206,-0.000131,-0.003813,-0.076416,0.000333,-0.032435,0.0,-580.681213,-2.983483,520.675049,0.0,0.0,0.0,-32592,-257,-3363,3364,-28,-32593,0.0,0.0,0.0,-1.673651,-0.007741,0.000869
2021,1,16,1,0,13445084268873967469,58.393303,993,19,255,7,1.574631,1.64111,8.530191,8.464967,2.726368,2.696422,-0.238742,-0.651223,59.364826,58.061077,-38.801659,-48.066387,74.829346,74.828651,74.472771,74.472054,0.005212,0.005206,0.000416,0.00041,-0.000463,-0.042485,74.441605,-0.002206,-0.000131,-0.003813,-0.076416,0.000333,-0.032435,0.0,-571.705627,-2.963342,436.910553,0.0,0.0,0.0,-32592,-257,-3363,3364,-28,-32593,0.0,0.0,0.0,-1.673651,-0.007741,0.000869
2021,1,16,1,0,13445084268873967469,58.393303,993,19,255,8,1.574631,1.64111,8.530191,8.464967,2.726368,2.696422,-0.238742,-0.651223,59.364826,58.061077,-38.801659,-48.066387,74.829346,74.828651,74.472771,74.472054,0.005212,0.005206,0.000416,0.00041,-0.000463,-0.042485,74.441605,-0.002206,-0.000131,-0.003813,-0.076416,0.000333,-0.032435,0.0,-573.183411,-2.963214,450.883606,0.0,0.0,0.0,-32592,-257,-3363,3364,-28,-32593,0.0,0.0,0.0,-1.673651,-0.007741,0.000869
2021,1,16,1,0,13445084268873967469,58.393303,993,19,255,9,1.574631,1.64111,8.530191,8.464967,2.726368,2.696422,-0.238742,-0.651223,59.364826,58.061077,-38.801659,-48.066387,74.829346,74.828651,74.472771,74.472054,0.005212,0.005206,0.000416,0.00041,-0.000463,-0.042485,74.441605,-0.002206,-0.000131,-0.003813,-0.076416,0.000333,-0.032435,0.0,-568.637268,-2.95268,409.01059,0.0,0.0,0.0,-32592,-257,-3363,3364,-28,-32593,0.0,0.0,0.0,-1.673651,-0.007741,0.000869
2021,1,16,1,0,13445084268873967469,58.393303,993,19,255,10,1.574631,1.64111,8.530191,8.464967,2.726368,2.696422,-0.238742,-0.651223,59.364826,58.061077,-38.801659,-48.066387,74.829346,74.828651,74.472771,74.472054,0.005212,0.005206,0.000416,0.00041,-0.000463,-0.042485,74.441605,-0.002206,-0.000131,-0.003813,-0.076416,0.000333,-0.032435,0.0,-577.612854,-2.962849,492.75473,0.0,0.0,0.0,-32592,-257,-3363,3364,-28,-32593,0.0,0.0,0.0,-1.673651,-0.007741,0.000869
2021,1,16,1,0,13445084268873967469,58.393303,993,19,255,11,1.574631,1.64111,8.530191,8.464967,2.726368,2.696422,-0.238742,-0.651223,59.364826,58.061077,-38.801659,-48.066387,74.829346,74.828651,74.472771,74.472054,0.005212,0.005206,0.000416,0.00041,-0.000463,-0.042485,74.441605,-0.002206,-0.000131,-0.003813,-0.076416,0.000333,-0.032435,0.0,-576.081604,-2.977129,478.828339,0.0,0.0,0.0,-32592,-257,-3363,3364,-28,-32593,0.0,0.0,0.0,-1.673651,-0.007741,0.000869
2021,1,16,1,0,13445084268873967469,58.393303,993,19,255,12,1.574631,1.64111,8.530191,8.464967,2.726368,2.696422,-0.238742,-0.651223,59.364826,58.061077,-38.801659,-48.066387,74.829346,74.828651,74.472771,74.472054,0.005212,0.005206,0.000416,0.00041,-0.000463,-0.042485,74.441605,-0.002206,-0.000131,-0.003813,-0.076416,0.000333,-0.032435,0.0,-567.858521,-2.95268,401.726898,0.0,0.0,0.0,-32567,-257,-3602,3602,28,-32568,0.0,0.0,0.0,-1.680969,-0.00792,-0.000869
2021,1,16,1,0,13445084268873967469,58.393303,993,19,255,13,1.574631,1.64111,8.530191,8.464967,2.726368,2.696422,-0.238742,-0.651223,59.364826,58.061077,-38.801659,-48.066387,74.829346,74.828651,74.472771,74.472054,0.005212,0.005206,0.000416,0.00041,-0.000463,-0.042485,74.441605,-0.002206,-0.000131,-0.003813,-0.076416,0.000333,-0.032435,0.0,-573.842712,-2.982776,457.556305,0.0,0.0,0.0,-32567,-257,-3602,3602,28,-32568,0.0,0.0,0.0,-1.680969,-0.00792,-0.000869
2021,1,16,1,0,13445084268873967469,58.393303,993,19,255,14,1.574631,1.64111,8.530191,8.464967,2.726368,2.696422,-0.238742,-0.651223,59.364826,58.061077,-38.801659,-48.066387,74.829346,74.828651,74.472771,74.472054,0.005212,0.005206,0.000416,0.00041,-0.000463,-0.042485,74.441605,-0.002206,-0.000131,-0.003813,-0.076416,0.000333,-0.032435,0.0,-570.19574,-2.953205,422.957672,0.0,0.0,0.0,-32592,-257,-3363,3364,-28,-32593,0.0,0.0,0.0,-1.673651,-0.007741,0.000869
2021,1,16,1,0,13445084268873967469,58.393303,993,19,255,15,1.574631,1.64111,8.530191,8.464967,2.726368,2.696422,-0.238742,-0.651223,59.364826,58.061077,-38.801659,-48.066387,74.829346,74.828651,74.472771,74.472054,0.005212,0.005206,0.000416,0.00041,-0.000463,-0.042485,74.441605,-0.002206,-0.000131,-0.003813,-0.076416,0.000333,-0.032435,0.0,-575.302917,-2.977129,471.544769,0.0,0.0,0.0,-32567,-257,-3602,3602,28,-32568,0.0,0.0,0.0,-1.680969,-0.00792,-0.000869
2021,1,16,1,0,13445084268873967469,58.393303,993,19,255,16,1.574631,1.64111,8.530191,8.464967,2.726368,2.696422,-0.238742,-0.651223,59.364826,58.061077,-38.801659,-48.066387,74.829346,74.828651,74.472771,74.472054,0.005212,0.005206,0.000416,0.00041,-0.000463,-0.042485,74.441605,-0.002206,-0.000131,-0.003813,-0.076416,0.000333,-0.032435,0.0,-572.404602,-2.963214,443.599396,0.0,0.0,0.0,-32567,-257,-3602,3602,28,-32568,0.0,0.0,0.0,-1.680969,-0.00792,-0.000869
2021,1,16,1,0,13445084268873967469,58.393303,993,19,255,17,1.574631,1.64111,8.530191,8.464967,2.726368,2.696422,-0.238742,-0.651223,59.364826,58.061077,-38.801659,-48.066387,74.829346,74.828651,74.472771,74.472054,0.005212,0.005206,0.000416,0.00041,-0.000463,-0.042485,74.441605,-0.002206,-0.000131,-0.003813,-0.076416,0.000333,-0.032435,0.0,-579.902405,-2.983483,513.390503,0.0,0.0,0.0,-32567,-257,-3602,3602,28,-32568,0.0,0.0,0.0,-1.680969,-0.00792,-0.000869
2021,1,16,1,0,13445084268873967469,58.393303,993,19,255,18,1.574631,1.64111,8.530191,8.464967,2.726368,2.696422,-0.238742,-0.651223,59.364826,58.061077,-38.801659,-48.066387,74.829346,74.828651,74.472771,74.472054,0.005212,0.005206,0.000416,0.00041,-0.000463,-0.042485,74.441605,-0.002206,-0.000131,-0.003813,-0.076416,0.000333,-0.032435,0.0,-570.926819,-2.963342,429.626221,0.0,0.0,0.0,-32567,-257,-3602,3602,28,-32568,0.0,0.0,0.0,-1.680969,-0.00792,-0.000869
2021,1,16,1,0,13445084268873967469,58.393303,993,19,255,19,1.574631,1.64111,8.530191,8.464967,2.726368,2.696422,-0.238742,-0.651223,59.364826,58.061077,-38.801659,-48.066387,74.829346,74.828651,74.472771,74.472054,0.005212,0.005206,0.000416,0.00041,-0.000463,-0.042485,74.441605,-0.002206,-0.000131,-0.003813,-0.076416,0.000333,-0.032435,0.0,-553.182312,0.494722,-81.393028,5.906837,0.449387,-74.205475,2599,216,-32663,32663,-73,2599,-0.001176,0.424082,0.00197,3.062165,0.001726,0.002257
2021,1,16,1,0,13445084268873967469,58.393303,993,19,255,20,1.574631,1.64111,8.530191,8.464967,2.726368,2.696422,-0.238742,-0.651223,59.364826,58.061077,-38.801659,-48.066387,74.829346,74.828651,74.472771,74.472054,0.005212,0.005206,0.000416,0.00041,-0.000463,-0.042485,74.441605,-0.002206,-0.000131,-0.003813,-0.076416,0.000333,-0.032435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021,1,16,1,0,13445084268873967469,58.393303,993,19,255,21,1.574631,1.64111,8.530191,8.464967,2.726368,2.696422,-0.238742,-0.651223,59.364826,58.061077,-38.801659,-48.066387,74.829346,74.828651,74.472771,74.472054,0.005212,0.005206,0.000416,0.00041,-0.000463,-0.042485,74.441605,-0.002206,-0.000131,-0.003813,-0.076416,0.000333,-0.032435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021,1,16,1,0,13445084268873967469,58.657608,997,19,255,0,1.968877,2.361197,9.495245,9.199894,-0.954597,-1.36736,-2.391601,-2.59504,-188.687729,-182.217392,-163.208206,-165.217896,75.877815,75.876427,75.527405,75.526756,0.005095,0.005077,0.000447,0.000438,-0.001833,-0.026083,75.493935,0.006029,7.7e-05,-0.013391,0.050908,-0.000527,0.023814,0.0,-576.834167,-2.962849,485.470856,0.0,0.0,0.0,-32567,-257,-3602,3602,28,-32568,0.0,0.0,0.0,-1.680969,-0.00792,-0.000869
2021,1,16,1,0,13445084268873967469,58.657608,997,19,255,1,1.968877,2.361197,9.495245,9.199894,-0.954597,-1.36736,-2.391601,-2.59504,-188.687729,-182.217392,-163.208206,-165.217896,75.877815,75.876427,75.527405,75.526756,0.005095,0.005077,0.000447,0.000438,-0.001833,-0.026083,75.493935,0.006029,7.7e-05,-0.013391,0.050908,-0.000527,0.023814,0.0,-582.056274,-2.977555,534.645691,0.0,0.0,0.0,-32592,-257,-3363,3364,-28,-32593,0.0,0.0,0.0,-1.673651,-0.007741,0.000869
2021,1,16,1,0,13445084268873967469,58.657608,997,19,255,2,1.968877,2.361197,9.495245,9.199894,-0.954597,-1.36736,-2.391601,-2.59504,-188.687729,-182.217392,-163.208206,-165.217896,75.877815,75.876427,75.527405,75.526756,0.005095,0.005077,0.000447,0.000438,-0.001833,-0.026083,75.493935,0.006029,7.7e-05,-0.013391,0.050908,-0.000527,0.023814,0.0,-578.394409,-2.973376,499.425354,0.0,0.0,0.0,-32567,-257,-3602,3602,28,-32568,0.0,0.0,0.0,-1.680969,-0.00792,-0.000869
2021,1,16,1,0,13445084268873967469,58.657608,997,19,255,3,1.968877,2.361197,9.495245,9.199894,-0.954597,-1.36736,-2.391601,-2.59504,-188.687729,-182.217392,-163.208206,-165.217896,75.877815,75.876427,75.527405,75.526756,0.005095,0.005077,0.000447,0.000438,-0.001833,-0.026083,75.493935,0.006029,7.7e-05,-0.013391,0.050908,-0.000527,0.023814,0.0,-579.173218,-2.973376,506.709747,0.0,0.0,0.0,-32592,-257,-3363,3364,-28,-32593,0.0,0.0,0.0,-1.673651,-0.007741,0.000869
2021,1,16,1,0,13445084268873967469,58.657608,997,19,255,4,1.968877,2.361197,9.495245,9.199894,-0.954597,-1.36736,-2.391601,-2.59504,-188.687729,-182.217392,-163.208206,-165.217896,75.877815,75.876427,75.527405,75.526756,0.005095,0.005077,0.000447,0.000438,-0.001833,-0.026083,75.493935,0.006029,7.7e-05,-0.013391,0.050908,-0.000527,0.023814,0.0,-569.416992,-2.953205,415.673492,0.0,0.0,0.0,-32567,-257,-3602,3602,28,-32568,0.0,0.0,0.0,-1.680969,-0.00792,-0.000869
2021,1,16,1,0,13445084268873967469,58.657608,997,19,255,5,1.968877,2.361197,9.495245,9.199894,-0.954597,-1.36736,-2.391601,-2.59504,-188.687729,-182.217392,-163.208206,-165.217896,75.877815,75.876427,75.527405,75.526756,0.005095,0.005077,0.000447,0.000438,-0.001833,-0.026083,75.493935,0.006029,7.7e-05,-0.013391,0.050908,-0.000527,0.023814,0.0,-581.277588,-2.977555,527.362,0.0,0.0,0.0,-32567,-257,-3602,3602,28,-32568,0.0,0.0,0.0,-1.680969,-0.00792,-0.000869
2021,1,16,1,0,13445084268873967469,58.657608,997,19,255,6,1.968877,2.361197,9.495245,9.199894,-0.954597,-1.36736,-2.391601,-2.59504,-188.687729,-182.217392,-163.208206,-165.217896,75.877815,75.876427,75.527405,75.526756,0.005095,0.005077,0.000447,0.000438,-0.001833,-0.026083,75.493935,0.006029,7.7e-05,-0.013391,0.050908,-0.000527,0.023814,0.0,-580.681213,-2.983483,520.675049,0.0,0.0,0.0,-32592,-257,-3363,3364,-28,-32593,0.0,0.0,0.0,-1.673651,-0.007741,0.000869
2021,1,16,1,0,13445084268873967469,58.657608,997,19,255,7,1.968877,2.361197,9.495245,9.199894,-0.954597,-1.36736,-2.391601,-2.59504,-188.687729,-182.217392,-163.208206,-165.217896,75.877815,75.876427,75.527405,75.526756,0.005095,0.005077,0.000447,0.000438,-0.001833,-0.026083,75.493935,0.006029,7.7e-05,-0.013391,0.050908,-0.000527,0.023814,0.0,-571.705627,-2.963342,436.910553,0.0,0.0,0.0,-32592,-257,-3363,3364,-28,-32593,0.0,0.0,0.0,-1.673651,-0.007741,0.000869
2021,1,16,1,0,13445084268873967469,58.657608,997,19,255,8,1.968877,2.361197,9.495245,9.199894,-0.954597,-1.36736,-2.391601,-2.59504,-188.687729,-182.217392,-163.208206,-165.217896,75.877815,75.876427,75.527405,75.526756,0.005095,0.005077,0.000447,0.000438,-0.001833,-0.026083,75.493935,0.006029,7.7e-05,-0.013391,0.050908,-0.000527,0.023814,0.0,-573.183411,-2.963214,450.883606,0.0,0.0,0.0,-32592,-257,-3363,3364,-28,-32593,0.0,0.0,0.0,-1.673651,-0.007741,0.000869
2021,1,16,1,0,13445084268873967469,58.657608,997,19,255,9,1.968877,2.361197,9.495245,9.199894,-0.954597,-1.36736,-2.391601,-2.59504,-188.687729,-182.217392,-163.208206,-165.217896,75.877815,75.876427,75.527405,75.526756,0.005095,0.005077,0.000447,0.000438,-0.001833,-0.026083,75.493935,0.006029,7.7e-05,-0.013391,0.050908,-0.000527,0.023814,0.0,-568.637268,-2.95268,409.01059,0.0,0.0,0.0,-32592,-257,-3363,3364,-28,-32593,0.0,0.0,0.0,-1.673651,-0.007741,0.000869
2021,1,16,1,0,13445084268873967469,58.657608,997,19,255,10,1.968877,2.361197,9.495245,9.199894,-0.954597,-1.36736,-2.391601,-2.59504,-188.687729,-182.217392,-163.208206,-165.217896,75.877815,75.876427,75.527405,75.526756,0.005095,0.005077,0.000447,0.000438,-0.001833,-0.026083,75.493935,0.006029,7.7e-05,-0.013391,0.050908,-0.000527,0.023814,0.0,-577.612854,-2.962849,492.75473,0.0,0.0,0.0,-32592,-257,-3363,3364,-28,-32593,0.0,0.0,0.0,-1.673651,-0.007741,0.000869
2021,1,16,1,0,13445084268873967469,58.657608,997,19,255,11,1.968877,2.361197,9.495245,9.199894,-0.954597,-1.36736,-2.391601,-2.59504,-188.687729,-182.217392,-163.208206,-165.217896,75.877815,75.876427,75.527405,75.526756,0.005095,0.005077,0.000447,0.000438,-0.001833,-0.026083,75.493935,0.006029,7.7e-05,-0.013391,0.050908,-0.000527,0.023814,0.0,-576.081604,-2.977129,478.828339,0.0,0.0,0.0,-32592,-257,-3363,3364,-28,-32593,0.0,0.0,0.0,-1.673651,-0.007741,0.000869
2021,1,16,1,0,13445084268873967469,58.657608,997,19,255,12,1.968877,2.361197,9.495245,9.199894,-0.954597,-1.36736,-2.391601,-2.59504,-188.687729,-182.217392,-163.208206,-165.217896,75.877815,75.876427,75.527405,75.526756,0.005095,0.005077,0.000447,0.000438,-0.001833,-0.026083,75.493935,0.006029,7.7e-05,-0.013391,0.050908,-0.000527,0.023814,0.0,-567.858521,-2.95268,401.726898,0.0,0.0,0.0,-32567,-257,-3602,3602,28,-32568,0.0,0.0,0.0,-1.680969,-0.00792,-0.000869
2021,1,16,1,0,13445084268873967469,58.657608,997,19,255,13,1.968877,2.361197,9.495245,9.199894,-0.954597,-1.36736,-2.391601,-2.59504,-188.687729,-182.217392,-163.208206,-165.217896,75.877815,75.876427,75.527405,75.526756,0.005095,0.005077,0.000447,0.000438,-0.001833,-0.026083,75.493935,0.006029,7.7e-05,-0.013391,0.050908,-0.000527,0.023814,0.0,-573.842712,-2.982776,457.556305,0.0,0.0,0.0,-32567,-257,-3602,3602,28,-32568,0.0,0.0,0.0,-1.680969,-0.00792,-0.000869
2021,1,16,1,0,13445084268873967469,58.657608,997,19,255,14,1.968877,2.361197,9.495245,9.199894,-0.954597,-1.36736,-2.391601,-2.59504,-188.687729,-182.217392,-163.208206,-165.217896,75.877815,75.876427,75.527405,75.526756,0.005095,0.005077,0.000447,0.000438,-0.001833,-0.026083,75.493935,0.006029,7.7e-05,-0.013391,0.050908,-0.000527,0.023814,0.0,-570.19574,-2.953205,422.957672,0.0,0.0,0.0,-32592,-257,-3363,3364,-28,-32593,0.0,0.0,0.0,-1.673651,-0.007741,0.000869
2021,1,16,1,0,13445084268873967469,58.657608,997,19,255,15,1.968877,2.361197,9.495245,9.199894,-0.954597,-1.36736,-2.391601,-2.59504,-188.687729,-182.217392,-163.208206,-165.217896,75.877815,75.876427,75.527405,75.526756,0.005095,0.005077,0.000447,0.000438,-0.001833,-0.026083,75.493935,0.006029,7.7e-05,-0.013391,0.050908,-0.000527,0.023814,0.0,-575.302917,-2.977129,471.544769,0.0,0.0,0.0,-32567,-257,-3602,3602,28,-32568,0.0,0.0,0.0,-1.680969,-0.00792,-0.000869
2021,1,16,1,0,13445084268873967469,58.657608,997,19,255,16,1.968877,2.361197,9.495245,9.199894,-0.954597,-1.36736,-2.391601,-2.59504,-188.687729,-182.217392,-163.208206,-165.217896,75.877815,75.876427,75.527405,75.526756,0.005095,0.005077,0.000447,0.000438,-0.001833,-0.026083,75.493935,0.006029,7.7e-05,-0.013391,0.050908,-0.000527,0.023814,0.0,-572.404602,-2.963214,443.599396,0.0,0.0,0.0,-32567,-257,-3602,3602,28,-32568,0.0,0.0,0.0,-1.680969,-0.00792,-0.000869
2021,1,16,1,0,13445084268873967469,58.657608,997,19,255,17,1.968877,2.361197,9.495245,9.199894,-0.954597,-1.36736,-2.391601,-2.59504,-188.687729,-182.217392,-163.208206,-165.217896,75.877815,75.876427,75.527405,75.526756,0.005095,0.005077,0.000447,0.000438,-0.001833,-0.026083,75.493935,0.006029,7.7e-05,-0.013391,0.050908,-0.000527,0.023814,0.0,-579.902405,-2.983483,513.390503,0.0,0.0,0.0,-32567,-257,-3602,3602,28,-32568,0.0,0.0,0.0,-1.680969,-0.00792,-0.000869
2021,1,16,1,0,13445084268873967469,58.657608,997,19,255,18,1.968877,2.361197,9.495245,9.199894,-0.954597,-1.36736,-2.391601,-2.59504,-188.687729,-182.217392,-163.208206,-165.217896,75.877815,75.876427,75.527405,75.526756,0.005095,0.005077,0.000447,0.000438,-0.001833,-0.026083,75.493935,0.006029,7.7e-05,-0.013391,0.050908,-0.000527,0.023814,0.0,-570.926819,-2.963342,429.626221,0.0,0.0,0.0,-32567,-257,-3602,3602,28,-32568,0.0,0.0,0.0,-1.680969,-0.00792,-0.000869
2021,1,16,1,0,13445084268873967469,58.657608,997,19,255,19,1.968877,2.361197,9.495245,9.199894,-0.954597,-1.36736,-2.391601,-2.59504,-188.687729,-182.217392,-163.208206,-165.217896,75.877815,75.876427,75.527405,75.526756,0.005095,0.005077,0.000447,0.000438,-0.001833,-0.026083,75.493935,0.006029,7.7e-05,-0.013391,0.050908,-0.000527,0.023814,0.0,-551.612732,0.596978,-101.146957,5.99252,0.40326,-75.254478,2600,186,-32663,32663,-169,2599,-0.000809,0.390889,0.045024,3.062153,0.004714,0.005181
2021,1,16,1,0,13445084268873967469,58.657608,997,19,255,20,1.968877,2.361197,9.495245,9.199894,-0.954597,-1.36736,-2.391601,-2.59504,-188.687729,-182.217392,-163.208206,-165.217896,75.877815,75.876427,75.527405,75.526756,0.005095,0.005077,0.000447,0.000438,-0.001833,-0.026083,75.493935,0.006029,7.7e-05,-0.013391,0.050908,-0.000527,0.023814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021,1,16,1,0,13445084268873967469,58.657608,997,19,255,21,1.968877,2.361197,9.495245,9.199894,-0.954597,-1.36736,-2.391601,-2.59504,-188.687729,-182.217392,-163.208206,-165.217896,75.877815,75.876427,75.527405,75.526756,0.005095,0.005077,0.000447,0.000438,-0.001833,-0.026083,75.493935,0.006029,7.7e-05,-0.013391,0.050908,-0.000527,0.023814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021,1,16,1,0,13445084268873967469,59.18573,1006,19,255,0,2.74306,2.242809,9.83148,9.855261,3.695216,5.576671,7.437446,9.023314,64.925171,106.678856,153.418655,130.466415,77.731667,77.730888,77.38916,77.386337,0.004922,0.00494,0.000486,0.000481,0.015697,-0.03916,77.350677,0.005947,-0.001561,0.009379,0.039993,0.030754,-0.034832,0.0,-576.834167,-2.962849,485.470856,0.0,0.0,0.0,-32567,-257,-3602,3602,28,-32568,0.0,0.0,0.0,-1.680969,-0.00792,-0.000869
2021,1,16,1,0,13445084268873967469,59.18573,1006,19,255,1,2.74306,2.242809,9.83148,9.855261,3.695216,5.576671,7.437446,9.023314,64.925171,106.678856,153.418655,130.466415,77.731667,77.730888,77.38916,77.386337,0.004922,0.00494,0.000486,0.000481,0.015697,-0.03916,77.350677,0.005947,-0.001561,0.009379,0.039993,0.030754,-0.034832,0.0,-582.056274,-2.977555,534.645691,0.0,0.0,0.0,-32592,-257,-3363,3364,-28,-32593,0.0,0.0,0.0,-1.673651,-0.007741,0.000869
2021,1,16,1,0,13445084268873967469,59.18573,1006,19,255,2,2.74306,2.242809,9.83148,9.855261,3.695216,5.576671,7.437446,9.023314,64.925171,106.678856,153.418655,130.466415,77.731667,77.730888,77.38916,77.386337,0.004922,0.00494,0.000486,0.000481,0.015697,-0.03916,77.350677,0.005947,-0.001561,0.009379,0.039993,0.030754,-0.034832,0.0,-578.394409,-2.973376,499.425354,0.0,0.0,0.0,-32567,-257,-3602,3602,28,-32568,0.0,0.0,0.0,-1.680969,-0.00792,-0.000869
2021,1,16,1,0,13445084268873967469,59.18573,1006,19,255,3,2.74306,2.242809,9.83148,9.855261,3.695216,5.576671,7.437446,9.023314,64.925171,106.678856,153.418655,130.466415,77.731667,77.730888,77.38916,77.386337,0.004922,0.00494,0.000486,0.000481,0.015697,-0.03916,77.350677,0.005947,-0.001561,0.009379,0.039993,0.030754,-0.034832,0.0,-579.173218,-2.973376,506.709747,0.0,0.0,0.0,-32592,-257,-3363,3364,-28,-32593,0.0,0.0,0.0,-1.673651,-0.007741,0.000869
2021,1,16,1,0,13445084268873967469,59.18573,1006,19,255,4,2.74306,2.242809,9.83148,9.855261,3.695216,5.576671,7.437446,9.023314,64.925171,106.678856,153.418655,130.466415,77.731667,77.730888,77.38916,77.386337,0.004922,0.00494,0.000486,0.000481,0.015697,-0.03916,77.350677,0.005947,-0.001561,0.009379,0.039993,0.030754,-0.034832,0.0,-569.416992,-2.953205,415.673492,0.0,0.0,0.0,-32567,-257,-3602,3602,28,-32568,0.0,0.0,0.0,-1.680969,-0.00792,-0.000869
2021,1,16,1,0,13445084268873967469,59.18573,1006,19,255,5,2.74306,2.242809,9.83148,9.855261,3.695216,5.576671,7.437446,9.023314,64.925171,106.678856,153.418655,130.466415,77.731667,77.730888,77.38916,77.386337,0.004922,0.00494,0.000486,0.000481,0.015697,-0.03916,77.350677,0.005947,-0.001561,0.009379,0.039993,0.030754,-0.034832,0.0,-581.277588,-2.977555,527.362,0.0,0.0,0.0,-32567,-257,-3602,3602,28,-32568,0.0,0.0,0.0,-1.680969,-0.00792,-0.000869
2021,1,16,1,0,13445084268873967469,59.18573,1006,19,255,6,2.74306,2.242809,9.83148,9.855261,3.695216,5.576671,7.437446,9.023314,64.925171,106.678856,153.418655,130.466415,77.731667,77.730888,77.38916,77.386337,0.004922,0.00494,0.000486,0.000481,0.015697,-0.03916,77.350677,0.005947,-0.001561,0.009379,0.039993,0.030754,-0.034832,0.0,-580.681213,-2.983483,520.675049,0.0,0.0,0.0,-32592,-257,-3363,3364,-28,-32593,0.0,0.0,0.0,-1.673651,-0.007741,0.000869
2021,1,16,1,0,13445084268873967469,59.18573,1006,19,255,7,2.74306,2.242809,9.83148,9.855261,3.695216,5.576671,7.437446,9.023314,64.925171,106.678856,153.418655,130.466415,77.731667,77.730888,77.38916,77.386337,0.004922,0.00494,0.000486,0.000481,0.015697,-0.03916,77.350677,0.005947,-0.001561,0.009379,0.039993,0.030754,-0.034832,0.0,-571.705627,-2.963342,436.910553,0.0,0.0,0.0,-32592,-257,-3363,3364,-28,-32593,0.0,0.0,0.0,-1.673651,-0.007741,0.000869
2021,1,16,1,0,13445084268873967469,59.18573,1006,19,255,8,2.74306,2.242809,9.83148,9.855261,3.695216,5.576671,7.437446,9.023314,64.925171,106.678856,153.418655,130.466415,77.731667,77.730888,77.38916,77.386337,0.004922,0.00494,0.000486,0.000481,0.015697,-0.03916,77.350677,0.005947,-0.001561,0.009379,0.039993,0.030754,-0.034832,0.0,-573.183411,-2.963214,450.883606,0.0,0.0,0.0,-32592,-257,-3363,3364,-28,-32593,0.0,0.0,0.0,-1.673651,-0.007741,0.000869
2021,1,16,1,0,13445084268873967469,59.18573,1006,19,255,9,2.74306,2.242809,9.83148,9.855261,3.695216,5.576671,7.437446,9.023314,64.925171,106.678856,153.418655,130.466415,77.731667,77.730888,77.38916,77.386337,0.004922,0.00494,0.000486,0.000481,0.015697,-0.03916,77.350677,0.005947,-0.001561,0.009379,0.039993,0.030754,-0.034832,0.0,-568.637268,-2.95268,409.01059,0.0,0.0,0.0,-32592,-257,-3363,3364,-28,-32593,0.0,0.0,0.0,-1.673651,-0.007741,0.000869
2021,1,16,1,0,13445084268873967469,59.18573,1006,19,255,10,2.74306,2.242809,9.83148,9.855261,3.695216,5.576671,7.437446,9.023314,64.925171,106.678856,153.418655,130.466415,77.731667,77.730888,77.38916,77.386337,0.004922,0.00494,0.000486,0.000481,0.015697,-0.03916,77.350677,0.005947,-0.001561,0.009379,0.039993,0.030754,-0.034832,0.0,-577.612854,-2.962849,492.75473,0.0,0.0,0.0,-32592,-257,-3363,3364,-28,-32593,0.0,0.0,0.0,-1.673651,-0.007741,0.000869
