PacketFormat,GameMajorVersion,GameMinorVersion,PacketVersion,PacketId,SessionUID,SessionTime,FrameIdentifier,PlayerCarIndex,SecondaryPlayerCarIndex,CarIndex,TractionControl,AntiLockBrakes,FuelMix,FrontBrakeBias,PitLimiterStatus,FuelInTank,FuelCapacity,FuelRemainingLaps,MaxRPM,IdleRPM,MaxGears,DRSAllowed,DRSActivationSystem,ActualTyreCompound,VisualTyreCompound,TyresAgeLaps,VehicleFIAFlags,ERSStoreEnergy,ERSDeployMode,ERSHarvestedThisLapMGUK,ERSHarvestedThisLapMGUH,ERSDeployedThisLap,NetworkPaused
2021,1,16,1,7,13445084268873967469,914.762756,14644,19,255,14,2,1,0,57,0,19.999239,110.0,10.612927,13000,4300,9,0,0,19,18,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,914.762756,14644,19,255,15,2,1,0,57,0,19.999239,110.0,10.612927,13000,3799,9,0,0,19,18,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,914.762756,14644,19,255,16,2,1,0,57,0,19.999239,110.0,10.612927,13000,3499,9,0,0,19,18,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,914.762756,14644,19,255,17,0,1,0,57,0,1.96878,110.0,0.996683,13000,3499,9,0,0,19,18,6,0,4000000.0,0,164705.890625,70588.234375,23529.412109,0
2021,1,16,1,7,13445084268873967469,914.762756,14644,19,255,18,0,1,1,57,0,2.953635,110.0,1.521939,13000,4300,9,0,0,18,17,4,0,3901763.75,1,658823.5625,517647.0625,1039412.6875,0
2021,1,16,1,7,13445084268873967469,914.762756,14644,19,255,19,1,0,1,56,0,22.143839,110.0,11.756714,13000,4300,9,0,0,19,18,8,0,3870423.75,1,729411.75,447058.84375,1039380.3125,0
2021,1,16,1,7,13445084268873967469,914.762756,14644,19,255,20,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,914.762756,14644,19,255,21,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,914.837769,14645,19,255,0,2,1,0,57,0,0.760357,110.0,0.35219,13000,4300,9,0,0,17,16,3,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,914.837769,14645,19,255,1,2,1,0,57,1,3.108391,110.0,1.604475,13000,4300,9,0,5,19,18,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,914.837769,14645,19,255,2,0,1,1,57,0,7.295347,110.0,3.837518,13000,4300,9,0,0,18,17,1,0,3947048.75,1,282352.9375,165620.484375,312689.09375,0
2021,1,16,1,7,13445084268873967469,914.837769,14645,19,255,3,0,1,0,57,0,8.432104,110.0,4.443789,13000,4300,9,0,0,17,16,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,914.837769,14645,19,255,4,2,1,0,57,0,19.999239,110.0,10.612927,13000,4300,9,0,0,19,18,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,914.837769,14645,19,255,5,2,1,0,57,0,1.868162,110.0,0.94302,13000,4300,9,0,0,19,18,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,914.837769,14645,19,255,6,0,1,1,57,0,10.361979,110.0,5.473055,13000,3499,9,0,0,19,18,1,0,3836933.0,1,682352.9375,517647.0625,1088557.75,0
2021,1,16,1,7,13445084268873967469,914.837769,14645,19,255,7,2,1,0,57,0,1.871519,110.0,0.94481,13000,4300,9,0,0,19,18,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,914.837769,14645,19,255,8,2,1,0,57,0,1.89334,110.0,0.956448,13000,3499,9,0,0,19,18,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,914.837769,14645,19,255,9,2,1,0,57,0,19.999239,110.0,10.612927,13000,4300,9,0,0,19,18,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,914.837769,14645,19,255,10,0,1,1,57,0,3.691634,110.0,1.915538,13000,4300,9,0,0,17,16,2,0,3634532.75,1,0.0,0.0,216447.890625,0
2021,1,16,1,7,13445084268873967469,914.837769,14645,19,255,11,0,1,0,57,0,10.031574,110.0,5.296839,13000,3799,9,0,0,18,17,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,914.837769,14645,19,255,12,2,1,0,57,0,19.999239,110.0,10.612927,13000,4300,9,0,0,19,18,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,914.837769,14645,19,255,13,2,1,0,57,0,1.85977,110.0,0.938544,13000,4300,9,0,0,19,18,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,914.837769,14645,19,255,14,2,1,0,57,0,19.999239,110.0,10.612927,13000,4300,9,0,0,19,18,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,914.837769,14645,19,255,15,2,1,0,57,0,19.999239,110.0,10.612927,13000,3799,9,0,0,19,18,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,914.837769,14645,19,255,16,2,1,0,57,0,19.999239,110.0,10.612927,13000,3499,9,0,0,19,18,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,914.837769,14645,19,255,17,0,1,0,57,0,1.968709,110.0,0.996645,13000,3499,9,0,0,19,18,6,0,4000000.0,0,164705.890625,70588.234375,23529.412109,0
2021,1,16,1,7,13445084268873967469,914.837769,14645,19,255,18,0,1,1,57,0,2.951437,110.0,1.520767,13000,4300,9,0,0,18,17,4,0,3899268.0,1,658823.5625,517647.0625,1041908.5625,0
2021,1,16,1,7,13445084268873967469,914.837769,14645,19,255,19,1,0,1,56,0,22.141642,110.0,11.755542,13000,4300,9,0,0,19,18,8,0,3867948.0,1,729411.75,447058.84375,1041856.0,0
2021,1,16,1,7,13445084268873967469,914.837769,14645,19,255,20,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,914.837769,14645,19,255,21,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,914.912781,14646,19,255,0,2,1,0,57,0,0.760357,110.0,0.35219,13000,4300,9,0,0,17,16,3,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,914.912781,14646,19,255,1,2,1,0,57,1,3.108305,110.0,1.604429,13000,4300,9,0,5,19,18,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,914.912781,14646,19,255,2,0,1,1,57,0,7.293134,110.0,3.836338,13000,4300,9,0,0,18,17,1,0,3944473.25,1,282352.9375,165620.484375,315264.40625,0
2021,1,16,1,7,13445084268873967469,914.912781,14646,19,255,3,0,1,0,57,0,8.432104,110.0,4.443789,13000,4300,9,0,0,17,16,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,914.912781,14646,19,255,4,2,1,0,57,0,19.999239,110.0,10.612927,13000,4300,9,0,0,19,18,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,914.912781,14646,19,255,5,2,1,0,57,0,1.868162,110.0,0.94302,13000,4300,9,0,0,19,18,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,914.912781,14646,19,255,6,0,1,1,57,0,10.359778,110.0,5.471881,13000,3499,9,0,0,19,18,1,0,3834595.5,1,682352.9375,517647.0625,1090895.125,0
2021,1,16,1,7,13445084268873967469,914.912781,14646,19,255,7,2,1,0,57,0,1.871519,110.0,0.94481,13000,4300,9,0,0,19,18,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,914.912781,14646,19,255,8,2,1,0,57,0,1.89334,110.0,0.956448,13000,3499,9,0,0,19,18,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,914.912781,14646,19,255,9,2,1,0,57,0,19.999239,110.0,10.612927,13000,4300,9,0,0,19,18,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,914.912781,14646,19,255,10,0,1,1,57,0,3.689427,110.0,1.914361,13000,4300,9,0,0,17,16,2,0,3632764.25,1,0.0,0.0,218216.40625,0
2021,1,16,1,7,13445084268873967469,914.912781,14646,19,255,11,0,1,0,57,0,10.030288,110.0,5.296153,13000,3799,9,0,0,18,17,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,914.912781,14646,19,255,12,2,1,0,57,0,19.999239,110.0,10.612927,13000,4300,9,0,0,19,18,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,914.912781,14646,19,255,13,2,1,0,57,0,1.85977,110.0,0.938544,13000,4300,9,0,0,19,18,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,914.912781,14646,19,255,14,2,1,0,57,0,19.999239,110.0,10.612927,13000,4300,9,0,0,19,18,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,914.912781,14646,19,255,15,2,1,0,57,0,19.999239,110.0,10.612927,13000,3799,9,0,0,19,18,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,914.912781,14646,19,255,16,2,1,0,57,0,19.999239,110.0,10.612927,13000,3499,9,0,0,19,18,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,914.912781,14646,19,255,17,0,1,0,57,0,1.968709,110.0,0.996645,13000,3499,9,0,0,19,18,6,0,4000000.0,0,164705.890625,70588.234375,23529.412109,0
2021,1,16,1,7,13445084268873967469,914.912781,14646,19,255,18,0,1,1,57,0,2.949239,110.0,1.519594,13000,4300,9,0,0,18,17,4,0,3896780.0,1,658823.5625,517647.0625,1044396.5,0
2021,1,16,1,7,13445084268873967469,914.912781,14646,19,255,19,1,0,1,56,0,22.139444,110.0,11.75437,13000,4300,9,0,0,19,18,8,0,3865480.75,1,729411.75,447058.84375,1044323.3125,0
2021,1,16,1,7,13445084268873967469,914.912781,14646,19,255,20,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,914.912781,14646,19,255,21,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,915.062805,14647,19,255,0,2,1,0,57,0,0.760357,110.0,0.35219,13000,4300,9,0,0,17,16,3,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,915.062805,14647,19,255,1,2,1,0,57,1,3.108136,110.0,1.604339,13000,4300,9,0,5,19,18,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,915.062805,14647,19,255,2,0,1,1,57,0,7.288708,110.0,3.833977,13000,4300,9,0,0,18,17,1,0,3939322.25,1,282352.9375,165620.484375,320415.03125,0
2021,1,16,1,7,13445084268873967469,915.062805,14647,19,255,3,0,1,0,57,0,8.432104,110.0,4.443789,13000,4300,9,0,242,17,16,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,915.062805,14647,19,255,4,2,1,0,57,0,19.999239,110.0,10.612927,13000,4300,9,0,0,19,18,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,915.062805,14647,19,255,5,2,1,0,57,0,1.868162,110.0,0.94302,13000,4300,9,0,0,19,18,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,915.062805,14647,19,255,6,0,1,1,57,0,10.355378,110.0,5.469535,13000,3499,9,0,0,19,18,1,0,3829936.75,1,682352.9375,517647.0625,1095554.0,0
2021,1,16,1,7,13445084268873967469,915.062805,14647,19,255,7,2,1,0,57,0,1.871519,110.0,0.94481,13000,4300,9,0,0,19,18,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,915.062805,14647,19,255,8,2,1,0,57,0,1.89334,110.0,0.956448,13000,3499,9,0,0,19,18,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,915.062805,14647,19,255,9,2,1,0,57,0,19.999239,110.0,10.612927,13000,4300,9,0,0,19,18,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,915.062805,14647,19,255,10,0,1,1,57,0,3.687955,110.0,1.913576,13000,4300,9,1,0,17,16,2,0,3660007.75,1,24358.933594,4062.500488,219394.421875,0
2021,1,16,1,7,13445084268873967469,915.062805,14647,19,255,11,0,1,0,57,0,10.027603,110.0,5.294722,13000,3799,9,0,0,18,17,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,915.062805,14647,19,255,12,2,1,0,57,0,19.999239,110.0,10.612927,13000,4300,9,0,0,19,18,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,915.062805,14647,19,255,13,2,1,0,57,0,1.85977,110.0,0.938544,13000,4300,9,0,0,19,18,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,915.062805,14647,19,255,14,2,1,0,57,0,19.999239,110.0,10.612927,13000,4300,9,0,0,19,18,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,915.062805,14647,19,255,15,2,1,0,57,0,19.999239,110.0,10.612927,13000,3799,9,0,0,19,18,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,915.062805,14647,19,255,16,2,1,0,57,0,19.999239,110.0,10.612927,13000,3499,9,0,0,19,18,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,915.062805,14647,19,255,17,0,1,0,57,0,1.968392,110.0,0.996476,13000,3499,9,0,0,19,18,6,0,4000000.0,0,164705.890625,70588.234375,23529.412109,0
2021,1,16,1,7,13445084268873967469,915.062805,14647,19,255,18,0,1,1,57,0,2.944843,110.0,1.51725,13000,4300,9,0,0,18,17,4,0,3891827.75,1,658823.5625,517647.0625,1049348.875,0
2021,1,16,1,7,13445084268873967469,915.062805,14647,19,255,19,1,0,1,56,0,22.135054,110.0,11.752028,13000,4300,9,0,0,19,18,8,0,3860570.5,1,729411.75,447058.84375,1049233.75,0
2021,1,16,1,7,13445084268873967469,915.062805,14647,19,255,20,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,915.062805,14647,19,255,21,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,915.137817,14648,19,255,0,2,1,0,57,0,0.760357,110.0,0.35219,13000,4300,9,0,0,17,16,3,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,915.137817,14648,19,255,1,2,1,0,57,1,3.10805,110.0,1.604293,13000,4300,9,0,5,19,18,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,915.137817,14648,19,255,2,0,1,1,57,0,7.286495,110.0,3.832797,13000,4300,9,0,0,18,17,1,0,3936746.75,1,282352.9375,165620.484375,322990.34375,0
2021,1,16,1,7,13445084268873967469,915.137817,14648,19,255,3,0,1,0,57,0,8.432104,110.0,4.443789,13000,4300,9,0,238,17,16,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,915.137817,14648,19,255,4,2,1,0,57,0,19.999239,110.0,10.612927,13000,4300,9,0,0,19,18,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,915.137817,14648,19,255,5,2,1,0,57,0,1.868162,110.0,0.94302,13000,4300,9,0,0,19,18,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,915.137817,14648,19,255,6,0,1,1,57,0,10.353178,110.0,5.468361,13000,3499,9,0,0,19,18,1,0,3827615.25,1,682352.9375,517647.0625,1097875.375,0
2021,1,16,1,7,13445084268873967469,915.137817,14648,19,255,7,2,1,0,57,0,1.871519,110.0,0.94481,13000,4300,9,0,0,19,18,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,915.137817,14648,19,255,8,2,1,0,57,0,1.89334,110.0,0.956448,13000,3499,9,0,0,19,18,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,915.137817,14648,19,255,9,2,1,0,57,0,19.999239,110.0,10.612927,13000,4300,9,0,0,19,18,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,915.137817,14648,19,255,10,0,1,1,57,0,3.686723,110.0,1.912919,13000,4300,9,1,0,17,16,2,0,3661926.0,1,24358.933594,7054.443848,220468.375,0
2021,1,16,1,7,13445084268873967469,915.137817,14648,19,255,11,0,1,0,57,0,10.026213,110.0,5.29398,13000,3799,9,0,0,18,17,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,915.137817,14648,19,255,12,2,1,0,57,0,19.999239,110.0,10.612927,13000,4300,9,0,0,19,18,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,915.137817,14648,19,255,13,2,1,0,57,0,1.85977,110.0,0.938544,13000,4300,9,0,0,19,18,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,915.137817,14648,19,255,14,2,1,0,57,0,19.999239,110.0,10.612927,13000,4300,9,0,0,19,18,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,915.137817,14648,19,255,15,2,1,0,57,0,19.999239,110.0,10.612927,13000,3799,9,0,0,19,18,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,915.137817,14648,19,255,16,2,1,0,57,0,19.999239,110.0,10.612927,13000,3499,9,0,0,19,18,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,915.137817,14648,19,255,17,0,1,0,57,0,1.968392,110.0,0.996476,13000,3499,9,0,0,19,18,6,0,4000000.0,0,164705.890625,70588.234375,23529.412109,0
2021,1,16,1,7,13445084268873967469,915.137817,14648,19,255,18,0,1,1,57,0,2.942645,110.0,1.516078,13000,4300,9,0,0,18,17,4,0,3889362.75,1,658823.5625,517647.0625,1051813.875,0
2021,1,16,1,7,13445084268873967469,915.137817,14648,19,255,19,1,0,1,56,0,22.132862,110.0,11.750859,13000,4300,9,0,0,19,18,8,0,3858127.25,1,729411.75,447058.84375,1051677.25,0
2021,1,16,1,7,13445084268873967469,915.137817,14648,19,255,20,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,915.137817,14648,19,255,21,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,915.21283,14649,19,255,0,2,1,0,57,0,0.760357,110.0,0.35219,13000,4300,9,0,0,17,16,3,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,915.21283,14649,19,255,1,2,1,0,57,1,3.107962,110.0,1.604247,13000,4300,9,0,5,19,18,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,915.21283,14649,19,255,2,0,1,1,57,0,7.284282,110.0,3.831617,13000,4300,9,0,0,18,17,1,0,3934171.25,1,282352.9375,165620.484375,325565.65625,0
2021,1,16,1,7,13445084268873967469,915.21283,14649,19,255,3,0,1,0,57,0,8.431697,110.0,4.443572,13000,4300,9,0,233,17,16,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,915.21283,14649,19,255,4,2,1,0,57,0,19.999239,110.0,10.612927,13000,4300,9,0,0,19,18,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,915.21283,14649,19,255,5,2,1,0,57,0,1.868162,110.0,0.94302,13000,4300,9,0,0,19,18,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,915.21283,14649,19,255,6,0,1,1,57,0,10.350978,110.0,5.467188,13000,3499,9,0,0,19,18,1,0,3825302.5,1,682352.9375,517647.0625,1100188.0,0
2021,1,16,1,7,13445084268873967469,915.21283,14649,19,255,7,2,1,0,57,0,1.871519,110.0,0.94481,13000,4300,9,0,0,19,18,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,915.21283,14649,19,255,8,2,1,0,57,0,1.89334,110.0,0.956448,13000,3499,9,0,0,19,18,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,915.21283,14649,19,255,9,2,1,0,57,0,19.999239,110.0,10.612927,13000,4300,9,0,0,19,18,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,915.21283,14649,19,255,10,0,1,1,57,0,3.686297,110.0,1.912692,13000,4300,9,1,0,17,16,2,0,3676186.5,1,36049.554688,9999.429688,220843.640625,0
2021,1,16,1,7,13445084268873967469,915.21283,14649,19,255,11,0,1,0,57,0,10.024819,110.0,5.293237,13000,3799,9,0,0,18,17,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,915.21283,14649,19,255,12,2,1,0,57,0,19.999239,110.0,10.612927,13000,4300,9,0,0,19,18,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,915.21283,14649,19,255,13,2,1,0,57,0,1.85977,110.0,0.938544,13000,4300,9,0,0,19,18,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,915.21283,14649,19,255,14,2,1,0,57,0,19.999239,110.0,10.612927,13000,4300,9,0,0,19,18,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,915.21283,14649,19,255,15,2,1,0,57,0,19.999239,110.0,10.612927,13000,3799,9,0,0,19,18,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,915.21283,14649,19,255,16,2,1,0,57,0,19.999239,110.0,10.612927,13000,3499,9,0,0,19,18,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,915.21283,14649,19,255,17,0,1,0,57,0,1.968392,110.0,0.996476,13000,3499,9,0,0,19,18,6,0,4000000.0,0,164705.890625,70588.234375,23529.412109,0
2021,1,16,1,7,13445084268873967469,915.21283,14649,19,255,18,0,1,1,57,0,2.940449,110.0,1.514906,13000,4300,9,0,0,18,17,4,0,3886905.0,1,658823.5625,517647.0625,1054271.5,0
2021,1,16,1,7,13445084268873967469,915.21283,14649,19,255,19,1,0,1,56,0,22.130676,110.0,11.749694,13000,4300,9,0,0,19,18,8,0,3855691.5,1,729411.75,447058.84375,1054113.0,0
2021,1,16,1,7,13445084268873967469,915.21283,14649,19,255,20,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,915.21283,14649,19,255,21,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,915.316223,14650,19,255,0,2,1,0,57,0,0.760357,110.0,0.35219,13000,4300,9,0,0,17,16,3,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,915.316223,14650,19,255,1,2,1,0,57,1,3.107838,110.0,1.60418,13000,4300,9,0,5,19,18,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,915.316223,14650,19,255,2,0,1,1,57,0,7.28123,110.0,3.82999,13000,4300,9,0,0,18,17,1,0,3930620.25,1,282352.9375,165620.484375,329116.75,0
2021,1,16,1,7,13445084268873967469,915.316223,14650,19,255,3,0,1,0,57,0,8.431697,110.0,4.443572,13000,4300,9,0,227,17,16,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,915.316223,14650,19,255,4,2,1,0,57,0,19.999239,110.0,10.612927,13000,4300,9,0,0,19,18,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,915.316223,14650,19,255,5,2,1,0,57,0,1.868162,110.0,0.94302,13000,4300,9,0,0,19,18,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,915.316223,14650,19,255,6,0,1,1,57,0,10.347945,110.0,5.46557,13000,3499,9,0,0,19,18,1,0,3822138.75,1,682352.9375,517647.0625,1103352.0,0
2021,1,16,1,7,13445084268873967469,915.316223,14650,19,255,7,2,1,0,57,0,1.871519,110.0,0.94481,13000,4300,9,0,0,19,18,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,915.316223,14650,19,255,8,2,1,0,57,0,1.89334,110.0,0.956448,13000,3499,9,0,0,19,18,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,915.316223,14650,19,255,9,2,1,0,57,0,19.999239,110.0,10.612927,13000,4300,9,0,0,19,18,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,915.316223,14650,19,255,10,0,1,1,57,0,3.685212,110.0,1.912113,13000,4300,9,1,0,17,16,2,0,3687578.5,1,44560.308594,13937.643555,221900.6875,0
2021,1,16,1,7,13445084268873967469,915.316223,14650,19,255,11,0,1,0,57,0,10.022896,110.0,5.292211,13000,3799,9,0,0,18,17,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,915.316223,14650,19,255,12,2,1,0,57,0,19.999239,110.0,10.612927,13000,4300,9,0,0,19,18,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,915.316223,14650,19,255,13,2,1,0,57,0,1.85977,110.0,0.938544,13000,4300,9,0,0,19,18,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,915.316223,14650,19,255,14,2,1,0,57,0,19.999239,110.0,10.612927,13000,4300,9,0,0,19,18,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,915.316223,14650,19,255,15,2,1,0,57,0,19.999239,110.0,10.612927,13000,3799,9,0,0,19,18,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,915.316223,14650,19,255,16,2,1,0,57,0,19.999239,110.0,10.612927,13000,3499,9,0,0,19,18,0,0,4000000.0,0,0.0,0.0,0.0,0
2021,1,16,1,7,13445084268873967469,915.316223,14650,19,255,17,0,1,0,57,0,1.968392,110.0,0.996476,13000,3499,9,0,0,19,18,6,0,4000000.0,0,164705.890625,70588.234375,23529.412109,0
