PacketFormat,GameMajorVersion,GameMinorVersion,PacketVersion,PacketId,SessionUID,SessionTime,FrameIdentifier,PlayerCarIndex,SecondaryPlayerCarIndex,CarIndex,TyresWearRL,TyresWearRR,TyresWearFL,TyresWearFR,TyresDamageRL,TyresDamageRR,TyresDamageFL,TyresDamageFR,BrakesDamageRL,BrakesDamageRR,BrakesDamageFL,BrakesDamageFR,FrontLeftWingDamage,FrontRightWingDamage,RearWingDamage,FloorDamage,DiffuserDamage,SidepodDamage,DrsFault,GearBoxDamage,EngineDamage,EngineMGUHWear,EngineESWear,EngineCEWear,EngineICEWear,EngineMGUKWear,EngineTCWear
2021,1,16,1,10,13445084268873967469,336.379456,5445,19,255,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,336.379456,5445,19,255,4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,336.379456,5445,19,255,5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,336.379456,5445,19,255,6,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,336.379456,5445,19,255,7,1.015322,0.626249,0.686082,0.490687,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,336.379456,5445,19,255,8,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,336.379456,5445,19,255,9,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,336.379456,5445,19,255,10,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,336.379456,5445,19,255,11,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,336.379456,5445,19,255,12,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,336.379456,5445,19,255,13,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,336.379456,5445,19,255,14,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,336.379456,5445,19,255,15,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,336.379456,5445,19,255,16,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,336.379456,5445,19,255,17,0.536795,0.288153,0.324489,0.249347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,336.379456,5445,19,255,18,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,336.379456,5445,19,255,19,3.510537,3.04961,4.558842,5.14296,3,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2021,1,16,1,10,13445084268873967469,336.379456,5445,19,255,20,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,336.379456,5445,19,255,21,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,344.065002,5565,19,255,0,0.624418,0.383705,0.275389,0.272689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,344.065002,5565,19,255,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,344.065002,5565,19,255,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,344.065002,5565,19,255,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,344.065002,5565,19,255,4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,344.065002,5565,19,255,5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,344.065002,5565,19,255,6,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,344.065002,5565,19,255,7,1.015322,0.626249,0.686082,0.490687,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,344.065002,5565,19,255,8,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,344.065002,5565,19,255,9,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,344.065002,5565,19,255,10,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,344.065002,5565,19,255,11,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,344.065002,5565,19,255,12,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,344.065002,5565,19,255,13,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,344.065002,5565,19,255,14,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,344.065002,5565,19,255,15,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,344.065002,5565,19,255,16,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,344.065002,5565,19,255,17,0.59558,0.341867,0.347097,0.257569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,344.065002,5565,19,255,18,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,344.065002,5565,19,255,19,3.626851,3.116134,4.623892,5.213622,3,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2021,1,16,1,10,13445084268873967469,344.065002,5565,19,255,20,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,344.065002,5565,19,255,21,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,347.138062,5615,19,255,0,0.706274,0.418995,0.347379,0.330328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,347.138062,5615,19,255,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,347.138062,5615,19,255,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,347.138062,5615,19,255,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,347.138062,5615,19,255,4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,347.138062,5615,19,255,5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,347.138062,5615,19,255,6,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,347.138062,5615,19,255,7,1.015322,0.626249,0.686082,0.490687,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,347.138062,5615,19,255,8,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,347.138062,5615,19,255,9,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,347.138062,5615,19,255,10,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,347.138062,5615,19,255,11,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,347.138062,5615,19,255,12,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,347.138062,5615,19,255,13,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,347.138062,5615,19,255,14,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,347.138062,5615,19,255,15,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,347.138062,5615,19,255,16,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,347.138062,5615,19,255,17,0.612508,0.356536,0.347344,0.257569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,347.138062,5615,19,255,18,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,347.138062,5615,19,255,19,3.642666,3.128414,4.630144,5.221426,3,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2021,1,16,1,10,13445084268873967469,347.138062,5615,19,255,20,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,347.138062,5615,19,255,21,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,352.250305,5696,19,255,0,0.842384,0.492391,0.464798,0.380628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,352.250305,5696,19,255,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,352.250305,5696,19,255,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,352.250305,5696,19,255,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,352.250305,5696,19,255,4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,352.250305,5696,19,255,5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,352.250305,5696,19,255,6,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,352.250305,5696,19,255,7,1.015322,0.626249,0.686082,0.490687,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,352.250305,5696,19,255,8,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,352.250305,5696,19,255,9,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,352.250305,5696,19,255,10,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,352.250305,5696,19,255,11,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,352.250305,5696,19,255,12,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,352.250305,5696,19,255,13,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,352.250305,5696,19,255,14,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,352.250305,5696,19,255,15,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,352.250305,5696,19,255,16,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,352.250305,5696,19,255,17,0.648412,0.410265,0.384045,0.303299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,352.250305,5696,19,255,18,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,352.250305,5696,19,255,19,3.703679,3.190949,4.719356,5.304266,3,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2021,1,16,1,10,13445084268873967469,352.250305,5696,19,255,20,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,352.250305,5696,19,255,21,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,362.95816,5869,19,255,0,1.010658,0.620728,0.579513,0.434314,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,362.95816,5869,19,255,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,362.95816,5869,19,255,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,362.95816,5869,19,255,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,362.95816,5869,19,255,4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,362.95816,5869,19,255,5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,362.95816,5869,19,255,6,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,362.95816,5869,19,255,7,1.015322,0.626249,0.686082,0.490687,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,362.95816,5869,19,255,8,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,362.95816,5869,19,255,9,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,362.95816,5869,19,255,10,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,362.95816,5869,19,255,11,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,362.95816,5869,19,255,12,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,362.95816,5869,19,255,13,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,362.95816,5869,19,255,14,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,362.95816,5869,19,255,15,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,362.95816,5869,19,255,16,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,362.95816,5869,19,255,17,0.776632,0.515254,0.463862,0.364117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,362.95816,5869,19,255,18,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,362.95816,5869,19,255,19,3.89892,3.319092,4.978847,5.558552,3,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
2021,1,16,1,10,13445084268873967469,362.95816,5869,19,255,20,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,362.95816,5869,19,255,21,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,366.522614,5926,19,255,0,1.046444,0.649969,0.579743,0.434512,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,366.522614,5926,19,255,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,366.522614,5926,19,255,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,366.522614,5926,19,255,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,366.522614,5926,19,255,4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,366.522614,5926,19,255,5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,366.522614,5926,19,255,6,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,366.522614,5926,19,255,7,1.015322,0.626249,0.686082,0.490687,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,366.522614,5926,19,255,8,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,366.522614,5926,19,255,9,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,366.522614,5926,19,255,10,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,366.522614,5926,19,255,11,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,366.522614,5926,19,255,12,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,366.522614,5926,19,255,13,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,366.522614,5926,19,255,14,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,366.522614,5926,19,255,15,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,366.522614,5926,19,255,16,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,366.522614,5926,19,255,17,0.800928,0.533759,0.466995,0.367389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,366.522614,5926,19,255,18,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,366.522614,5926,19,255,19,3.970056,3.365856,5.117383,5.628753,3,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
2021,1,16,1,10,13445084268873967469,366.522614,5926,19,255,20,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,366.522614,5926,19,255,21,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,373.165283,6025,19,255,0,1.201881,0.823467,0.75062,0.599154,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,373.165283,6025,19,255,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,373.165283,6025,19,255,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,373.165283,6025,19,255,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,373.165283,6025,19,255,4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,373.165283,6025,19,255,5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,373.165283,6025,19,255,6,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,373.165283,6025,19,255,7,1.015322,0.626249,0.686082,0.490687,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,373.165283,6025,19,255,8,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,373.165283,6025,19,255,9,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,373.165283,6025,19,255,10,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,373.165283,6025,19,255,11,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,16,1,10,13445084268873967469,373.165283,6025,19,255,12,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
