PacketFormat,GameMajorVersion,GameMinorVersion,PacketVersion,PacketId,SessionUID,SessionTime,FrameIdentifier,PlayerCarIndex,SecondaryPlayerCarIndex,EventString,VehicleIndex,LapTime,Speed,PenaltyType,InfringementType,OtherVehicleIndex,Time,LapNum,PlacesGained,OverallFastestInSession,DriverFastestInSession,numLights,flashbackFrameIdentifier,flashbackSessionTime,Button
2021,1,16,1,3,13445084268873967469,367.514099,5942,19,255,BUTN,,,,,,,,,,,,,,,2
2021,1,16,1,3,13445084268873967469,367.559418,5943,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,368.25177,5953,19,255,BUTN,,,,,,,,,,,,,,,4096
2021,1,16,1,3,13445084268873967469,368.344452,5955,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,376.494659,6075,19,255,BUTN,,,,,,,,,,,,,,,2048
2021,1,16,1,3,13445084268873967469,376.739899,6079,19,255,BUTN,,,,,,,,,,,,,,,2048
2021,1,16,1,3,13445084268873967469,377.120361,6085,19,255,BUTN,,,,,,,,,,,,,,,2048
2021,1,16,1,3,13445084268873967469,377.303772,6087,19,255,BUTN,,,,,,,,,,,,,,,2048
2021,1,16,1,3,13445084268873967469,377.395386,6089,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,382.510071,6171,19,255,BUTN,,,,,,,,,,,,,,,4096
2021,1,16,1,3,13445084268873967469,393.304443,6350,19,255,BUTN,,,,,,,,,,,,,,,2048
2021,1,16,1,3,13445084268873967469,393.43634,6352,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,393.525024,6354,19,255,BUTN,,,,,,,,,,,,,,,2048
2021,1,16,1,3,13445084268873967469,393.613678,6355,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,393.747131,6357,19,255,BUTN,,,,,,,,,,,,,,,2048
2021,1,16,1,3,13445084268873967469,393.791962,6358,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,398.38269,6431,19,255,BUTN,,,,,,,,,,,,,,,4096
2021,1,16,1,3,13445084268873967469,398.507782,6433,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,413.65451,6679,19,255,BUTN,,,,,,,,,,,,,,,2048
2021,1,16,1,3,13445084268873967469,413.743622,6680,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,413.834564,6681,19,255,BUTN,,,,,,,,,,,,,,,2048
2021,1,16,1,3,13445084268873967469,413.880676,6682,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,414.470306,6691,19,255,BUTN,,,,,,,,,,,,,,,2048
2021,1,16,1,3,13445084268873967469,414.558899,6692,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,414.691711,6694,19,255,BUTN,,,,,,,,,,,,,,,2048
2021,1,16,1,3,13445084268873967469,414.780304,6695,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,422.354767,6817,19,255,BUTN,,,,,,,,,,,,,,,4096
2021,1,16,1,3,13445084268873967469,422.4888,6819,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,423.342102,6833,19,255,BUTN,,,,,,,,,,,,,,,4096
2021,1,16,1,3,13445084268873967469,424.677582,6852,19,255,BUTN,,,,,,,,,,,,,,,4096
2021,1,16,1,3,13445084268873967469,434.790924,7009,19,255,BUTN,,,,,,,,,,,,,,,2048
2021,1,16,1,3,13445084268873967469,434.882843,7010,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,435.340759,7017,19,255,BUTN,,,,,,,,,,,,,,,2048
2021,1,16,1,3,13445084268873967469,435.521393,7020,19,255,BUTN,,,,,,,,,,,,,,,2048
2021,1,16,1,3,13445084268873967469,435.657104,7022,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,435.838043,7024,19,255,BUTN,,,,,,,,,,,,,,,2048
2021,1,16,1,3,13445084268873967469,435.928589,7026,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,440.476288,7104,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,444.048157,7160,19,255,BUTN,,,,,,,,,,,,,,,2048
2021,1,16,1,3,13445084268873967469,444.141083,7161,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,447.117249,7210,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,449.980347,7257,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,450.20047,7261,19,255,BUTN,,,,,,,,,,,,,,,2048
2021,1,16,1,3,13445084268873967469,450.332855,7263,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,452.635437,7299,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,454.519165,7328,19,255,BUTN,,,,,,,,,,,,,,,2
2021,1,16,1,3,13445084268873967469,463.81311,7467,19,255,BUTN,,,,,,,,,,,,,,,2048
2021,1,16,1,3,13445084268873967469,464.301239,7474,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,464.348297,7475,19,255,BUTN,,,,,,,,,,,,,,,2048
2021,1,16,1,3,13445084268873967469,465.066498,7485,19,255,FTLP,17,87.352005,,,,,,,,,,,,,
2021,1,16,1,3,13445084268873967469,474.641052,7642,19,255,BUTN,,,,,,,,,,,,,,,4096
2021,1,16,1,3,13445084268873967469,474.682617,7643,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,480.681366,7737,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,480.770325,7739,19,255,BUTN,,,,,,,,,,,,,,,2048
2021,1,16,1,3,13445084268873967469,480.948761,7741,19,255,BUTN,,,,,,,,,,,,,,,2048
2021,1,16,1,3,13445084268873967469,481.038239,7743,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,481.12854,7744,19,255,BUTN,,,,,,,,,,,,,,,2048
2021,1,16,1,3,13445084268873967469,485.724091,7816,19,255,BUTN,,,,,,,,,,,,,,,4096
2021,1,16,1,3,13445084268873967469,485.851166,7818,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,487.878967,7850,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,491.518372,7911,19,255,BUTN,,,,,,,,,,,,,,,4096
2021,1,16,1,3,13445084268873967469,491.602051,7912,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,492.742371,7930,19,255,BUTN,,,,,,,,,,,,,,,2
2021,1,16,1,3,13445084268873967469,500.967346,8061,19,255,BUTN,,,,,,,,,,,,,,,2048
2021,1,16,1,3,13445084268873967469,501.013153,8061,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,501.197754,8064,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,501.334625,8066,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,501.825989,8073,19,255,BUTN,,,,,,,,,,,,,,,2048
2021,1,16,1,3,13445084268873967469,508.452606,8178,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,509.473663,8194,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,513.697205,8255,19,255,BUTN,,,,,,,,,,,,,,,4096
2021,1,16,1,3,13445084268873967469,519.323608,8348,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,522.37793,8398,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,522.470642,8399,19,255,BUTN,,,,,,,,,,,,,,,2048
2021,1,16,1,3,13445084268873967469,522.745361,8403,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,522.88092,8405,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,523.06134,8408,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,523.151367,8409,19,255,BUTN,,,,,,,,,,,,,,,2048
2021,1,16,1,3,13445084268873967469,523.420532,8413,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,528.889282,8503,19,255,BUTN,,,,,,,,,,,,,,,4096
2021,1,16,1,3,13445084268873967469,528.976196,8504,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,529.913513,8518,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,531.421692,8541,19,255,BUTN,,,,,,,,,,,,,,,2048
2021,1,16,1,3,13445084268873967469,531.606262,8544,19,255,BUTN,,,,,,,,,,,,,,,2048
2021,1,16,1,3,13445084268873967469,531.698914,8545,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,534.760986,8595,19,255,BUTN,,,,,,,,,,,,,,,4096
2021,1,16,1,3,13445084268873967469,534.841248,8596,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,535.715759,8612,19,255,BUTN,,,,,,,,,,,,,,,4096
2021,1,16,1,3,13445084268873967469,535.800842,8613,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,541.344849,8702,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,542.40625,8719,19,255,BUTN,,,,,,,,,,,,,,,4096
2021,1,16,1,3,13445084268873967469,543.837219,8742,19,255,BUTN,,,,,,,,,,,,,,,4096
2021,1,16,1,3,13445084268873967469,546.5224,8783,19,255,BUTN,,,,,,,,,,,,,,,4096
2021,1,16,1,3,13445084268873967469,546.572083,8784,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,552.135498,8867,19,255,BUTN,,,,,,,,,,,,,,,2048
2021,1,16,1,3,13445084268873967469,552.381226,8871,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,552.523438,8873,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,558.082764,8968,19,255,BUTN,,,,,,,,,,,,,,,4096
2021,1,16,1,3,13445084268873967469,559.495544,8990,19,255,BUTN,,,,,,,,,,,,,,,4096
2021,1,16,1,3,13445084268873967469,563.006226,9047,19,255,BUTN,,,,,,,,,,,,,,,4096
2021,1,16,1,3,13445084268873967469,569.120605,9146,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,569.255981,9148,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,588.980286,9477,19,255,BUTN,,,,,,,,,,,,,,,2048
2021,1,16,1,3,13445084268873967469,589.479614,9486,19,255,BUTN,,,,,,,,,,,,,,,2048
2021,1,16,1,3,13445084268873967469,589.747681,9491,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,589.836548,9492,19,255,BUTN,,,,,,,,,,,,,,,2048
2021,1,16,1,3,13445084268873967469,590.23584,9498,19,255,BUTN,,,,,,,,,,,,,,,2048
2021,1,16,1,3,13445084268873967469,590.326111,9499,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,596.399353,9598,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,597.9505,9622,19,255,BUTN,,,,,,,,,,,,,,,4096
2021,1,16,1,3,13445084268873967469,599.499817,9646,19,255,BUTN,,,,,,,,,,,,,,,4096
2021,1,16,1,3,13445084268873967469,604.927795,9729,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,609.55365,9808,19,255,BUTN,,,,,,,,,,,,,,,2048
2021,1,16,1,3,13445084268873967469,609.877808,9813,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,610.015503,9815,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,610.512817,9822,19,255,BUTN,,,,,,,,,,,,,,,2048
2021,1,16,1,3,13445084268873967469,618.097656,9940,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,619.068298,9956,19,255,BUTN,,,,,,,,,,,,,,,2048
2021,1,16,1,3,13445084268873967469,622.946106,10020,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,623.877075,10037,19,255,BUTN,,,,,,,,,,,,,,,4096
2021,1,16,1,3,13445084268873967469,623.962158,10038,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,625.151123,10057,19,255,BUTN,,,,,,,,,,,,,,,2048
2021,1,16,1,3,13445084268873967469,628.105225,10103,19,255,BUTN,,,,,,,,,,,,,,,4096
2021,1,16,1,3,13445084268873967469,628.234436,10105,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,629.10376,10120,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,629.870483,10132,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,630.699341,10145,19,255,BUTN,,,,,,,,,,,,,,,4096
2021,1,16,1,3,13445084268873967469,633.366943,10185,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,639.092224,10269,19,255,BUTN,,,,,,,,,,,,,,,2048
2021,1,16,1,3,13445084268873967469,639.19165,10271,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,639.291138,10272,19,255,BUTN,,,,,,,,,,,,,,,2048
2021,1,16,1,3,13445084268873967469,639.389221,10274,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,639.90509,10281,19,255,BUTN,,,,,,,,,,,,,,,2048
2021,1,16,1,3,13445084268873967469,639.996155,10282,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,642.336182,10322,19,255,BUTN,,,,,,,,,,,,,,,4096
2021,1,16,1,3,13445084268873967469,642.41803,10323,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,649.057129,10435,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,656.41272,10554,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,656.862671,10561,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,660.87262,10625,19,255,BUTN,,,,,,,,,,,,,,,4096
2021,1,16,1,3,13445084268873967469,661.000977,10627,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,667.052673,10728,19,255,BUTN,,,,,,,,,,,,,,,4096
2021,1,16,1,3,13445084268873967469,676.600952,10883,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,676.645569,10883,19,255,BUTN,,,,,,,,,,,,,,,2048
2021,1,16,1,3,13445084268873967469,676.96405,10888,19,255,BUTN,,,,,,,,,,,,,,,2048
2021,1,16,1,3,13445084268873967469,677.055847,10889,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,677.10144,10890,19,255,BUTN,,,,,,,,,,,,,,,2048
2021,1,16,1,3,13445084268873967469,677.191833,10891,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,677.371216,10895,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,677.504944,10897,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,677.994019,10905,19,255,BUTN,,,,,,,,,,,,,,,2048
2021,1,16,1,3,13445084268873967469,684.781616,11013,19,255,BUTN,,,,,,,,,,,,,,,4096
2021,1,16,1,3,13445084268873967469,684.825623,11013,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,685.720703,11028,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,686.653564,11042,19,255,BUTN,,,,,,,,,,,,,,,4096
2021,1,16,1,3,13445084268873967469,691.990967,11123,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,697.243835,11209,19,255,BUTN,,,,,,,,,,,,,,,2048
2021,1,16,1,3,13445084268873967469,697.335754,11211,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,698.111145,11222,19,255,BUTN,,,,,,,,,,,,,,,2048
2021,1,16,1,3,13445084268873967469,703.351624,11305,19,255,BUTN,,,,,,,,,,,,,,,4096
2021,1,16,1,3,13445084268873967469,703.394287,11305,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,704.428223,11321,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,705.589294,11341,19,255,BUTN,,,,,,,,,,,,,,,4096
2021,1,16,1,3,13445084268873967469,713.289673,11464,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,713.333679,11464,19,255,BUTN,,,,,,,,,,,,,,,2048
2021,1,16,1,3,13445084268873967469,713.421692,11466,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,713.465881,11466,19,255,BUTN,,,,,,,,,,,,,,,2048
2021,1,16,1,3,13445084268873967469,713.642029,11469,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,717.192261,11524,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,717.953552,11537,19,255,BUTN,,,,,,,,,,,,,,,2
2021,1,16,1,3,13445084268873967469,717.999084,11537,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,718.732971,11550,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,727.160095,11679,19,255,BUTN,,,,,,,,,,,,,,,2048
2021,1,16,1,3,13445084268873967469,727.603455,11685,19,255,BUTN,,,,,,,,,,,,,,,2048
2021,1,16,1,3,13445084268873967469,727.698303,11686,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,727.791565,11688,19,255,BUTN,,,,,,,,,,,,,,,2048
2021,1,16,1,3,13445084268873967469,730.902344,11736,19,255,BUTN,,,,,,,,,,,,,,,4096
2021,1,16,1,3,13445084268873967469,731.030457,11738,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,734.873474,11800,19,255,BUTN,,,,,,,,,,,,,,,4096
2021,1,16,1,3,13445084268873967469,740.169556,11885,19,255,BUTN,,,,,,,,,,,,,,,128
2021,1,16,1,3,13445084268873967469,740.345154,11887,19,255,BUTN,,,,,,,,,,,,,,,128
2021,1,16,1,3,13445084268873967469,740.434082,11889,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,740.756409,11893,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,744.528015,11952,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,744.617188,11953,19,255,BUTN,,,,,,,,,,,,,,,2048
2021,1,16,1,3,13445084268873967469,744.707031,11954,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,744.887939,11957,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,754.746948,12124,19,255,BUTN,,,,,,,,,,,,,,,4096
2021,1,16,1,3,13445084268873967469,763.493652,12262,19,255,SPTP,19,,329.047943,,,,,,,,,,,,
2021,1,16,1,3,13445084268873967469,764.169678,12273,19,255,BUTN,,,,,,,,,,,,,,,2048
2021,1,16,1,3,13445084268873967469,764.307068,12275,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,764.352417,12276,19,255,BUTN,,,,,,,,,,,,,,,2048
2021,1,16,1,3,13445084268873967469,764.442688,12277,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,764.532715,12279,19,255,BUTN,,,,,,,,,,,,,,,2048
2021,1,16,1,3,13445084268873967469,764.578308,12279,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,764.670776,12281,19,255,BUTN,,,,,,,,,,,,,,,2048
2021,1,16,1,3,13445084268873967469,764.854797,12283,19,255,BUTN,,,,,,,,,,,,,,,2048
2021,1,16,1,3,13445084268873967469,764.945374,12285,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,765.034912,12287,19,255,BUTN,,,,,,,,,,,,,,,2048
2021,1,16,1,3,13445084268873967469,765.302551,12291,19,255,BUTN,,,,,,,,,,,,,,,2048
2021,1,16,1,3,13445084268873967469,765.391602,12292,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,772.229187,12403,19,255,BUTN,,,,,,,,,,,,,,,4096
2021,1,16,1,3,13445084268873967469,772.273193,12404,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,774.236023,12435,19,255,BUTN,,,,,,,,,,,,,,,2048
2021,1,16,1,3,13445084268873967469,774.330811,12436,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,774.426941,12438,19,255,BUTN,,,,,,,,,,,,,,,2048
2021,1,16,1,3,13445084268873967469,781.691589,12551,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,781.784058,12552,19,255,BUTN,,,,,,,,,,,,,,,2048
2021,1,16,1,3,13445084268873967469,781.876648,12553,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,784.839355,12600,19,255,BUTN,,,,,,,,,,,,,,,4096
2021,1,16,1,3,13445084268873967469,790.374756,12685,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,791.032166,12695,19,255,BUTN,,,,,,,,,,,,,,,4096
2021,1,16,1,3,13445084268873967469,791.124695,12696,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,794.727478,12752,19,255,BUTN,,,,,,,,,,,,,,,4096
2021,1,16,1,3,13445084268873967469,794.818542,12754,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,798.598755,12813,19,255,BUTN,,,,,,,,,,,,,,,4096
2021,1,16,1,3,13445084268873967469,798.682861,12814,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,801.966003,12866,19,255,BUTN,,,,,,,,,,,,,,,2048
2021,1,16,1,3,13445084268873967469,802.057739,12868,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,802.516907,12874,19,255,BUTN,,,,,,,,,,,,,,,2048
2021,1,16,1,3,13445084268873967469,802.653809,12877,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,802.881287,12881,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,807.380127,12952,19,255,BUTN,,,,,,,,,,,,,,,4096
2021,1,16,1,3,13445084268873967469,809.108826,12982,19,255,BUTN,,,,,,,,,,,,,,,4096
2021,1,16,1,3,13445084268873967469,809.197815,12983,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,810.017334,12995,19,255,BUTN,,,,,,,,,,,,,,,4096
2021,1,16,1,3,13445084268873967469,810.106934,12997,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,811.3526,13016,19,255,BUTN,,,,,,,,,,,,,,,2048
2021,1,16,1,3,13445084268873967469,811.445374,13017,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,811.538574,13018,19,255,BUTN,,,,,,,,,,,,,,,2048
2021,1,16,1,3,13445084268873967469,815.325867,13079,19,255,BUTN,,,,,,,,,,,,,,,4096
2021,1,16,1,3,13445084268873967469,815.40979,13081,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,816.30072,13096,19,255,BUTN,,,,,,,,,,,,,,,4096
2021,1,16,1,3,13445084268873967469,816.386475,13098,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,817.61792,13117,19,255,BUTN,,,,,,,,,,,,,,,2048
2021,1,16,1,3,13445084268873967469,817.75116,13119,19,255,BUTN,,,,,,,,,,,,,,,2048
2021,1,16,1,3,13445084268873967469,817.883667,13121,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,818.016174,13123,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,820.848877,13171,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,821.721191,13187,19,255,BUTN,,,,,,,,,,,,,,,4096
2021,1,16,1,3,13445084268873967469,822.385193,13197,19,255,BUTN,,,,,,,,,,,,,,,2
2021,1,16,1,3,13445084268873967469,822.430115,13197,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,823.349365,13211,19,255,BUTN,,,,,,,,,,,,,,,4096
2021,1,16,1,3,13445084268873967469,826.064575,13251,19,255,BUTN,,,,,,,,,,,,,,,4096
2021,1,16,1,3,13445084268873967469,832.241882,13343,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,832.335938,13345,19,255,BUTN,,,,,,,,,,,,,,,2048
2021,1,16,1,3,13445084268873967469,832.521301,13347,19,255,BUTN,,,,,,,,,,,,,,,2048
2021,1,16,1,3,13445084268873967469,832.613159,13349,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,842.275452,13502,19,255,BUTN,,,,,,,,,,,,,,,4096
2021,1,16,1,3,13445084268873967469,842.362244,13503,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,851.537598,13646,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,858.527283,13761,19,255,BUTN,,,,,,,,,,,,,,,6144
2021,1,16,1,3,13445084268873967469,858.609619,13762,19,255,BUTN,,,,,,,,,,,,,,,2048
2021,1,16,1,3,13445084268873967469,863.596069,13849,19,255,BUTN,,,,,,,,,,,,,,,2048
2021,1,16,1,3,13445084268873967469,871.062561,13974,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,871.15271,13975,19,255,BUTN,,,,,,,,,,,,,,,2048
2021,1,16,1,3,13445084268873967469,871.649597,13982,19,255,BUTN,,,,,,,,,,,,,,,2048
2021,1,16,1,3,13445084268873967469,871.787781,13984,19,255,BUTN,,,,,,,,,,,,,,,2048
2021,1,16,1,3,13445084268873967469,871.970154,13987,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,872.059998,13988,19,255,BUTN,,,,,,,,,,,,,,,2048
2021,1,16,1,3,13445084268873967469,872.149902,13990,19,255,BUTN,,,,,,,,,,,,,,,0
2021,1,16,1,3,13445084268873967469,872.328491,13992,19,255,BUTN,,,,,,,,,,,,,,,2048
