PacketFormat,GameMajorVersion,GameMinorVersion,PacketVersion,PacketId,SessionUID,SessionTime,FrameIdentifier,PlayerCarIndex,SecondaryPlayerCarIndex,CarIndex,Speed,Throttle,Steer,Brake,Clutch,Gear,EngineRPM,DRS,RevLightsPercent,RevLightsBitValue,RLBrakeTemperature,RRBrakeTemperature,FLBrakeTemperature,FRBrakeTemperature,RLTyreSurfaceTemperature,RRTyreSurfaceTemperature,FLTyreSurfaceTemperature,FRTyreSurfaceTemperature,RLTyreInnerTemperature,RRTyreInnerTemperature,FLTyreInnerTemperature,FRTyreInnerTemperature,EngineTemperature,RLTyrePressure,RRTyrePressure,FLTyrePressure,FRTyrePressure,RLSurfaceType,RRSurfaceType,FLSurfaceType,FRSurfaceType,MFD,MFDSecondaryPlayer,SuggestedGear
2021,1,16,1,6,13445084268873967469,108.183754,1782,19,255,21,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.22818,1783,19,255,0,0,0.0,-0.0,0.0,0,0,4214,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.22818,1783,19,255,1,0,0.0,-0.0,0.0,0,0,4214,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.22818,1783,19,255,2,0,0.0,-0.0,0.0,0,0,4214,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.22818,1783,19,255,3,0,0.0,-0.0,0.0,0,0,4214,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.22818,1783,19,255,4,0,0.0,-0.0,0.0,0,0,4214,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.22818,1783,19,255,5,0,0.0,-0.0,0.0,0,0,4214,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.22818,1783,19,255,6,0,0.0,-0.0,0.0,0,0,3429,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.22818,1783,19,255,7,0,0.0,-0.0,0.0,0,0,4214,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.22818,1783,19,255,8,0,0.0,-0.0,0.0,0,0,3429,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.22818,1783,19,255,9,0,0.0,-0.0,0.0,0,0,4214,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.22818,1783,19,255,10,0,0.0,-0.0,0.0,0,0,4214,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.22818,1783,19,255,11,0,0.0,-0.0,0.0,0,0,3724,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.22818,1783,19,255,12,0,0.0,-0.0,0.0,0,0,4214,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.22818,1783,19,255,13,0,0.0,-0.0,0.0,0,0,4214,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.22818,1783,19,255,14,0,0.0,-0.0,0.0,0,0,4214,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.22818,1783,19,255,15,0,0.0,-0.0,0.0,0,0,3724,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.22818,1783,19,255,16,0,0.0,-0.0,0.0,0,0,3429,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.22818,1783,19,255,17,0,0.0,-0.0,0.0,0,0,3429,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.22818,1783,19,255,18,0,0.0,-0.0,0.0,0,0,4214,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.22818,1783,19,255,19,318,1.0,2e-06,0.0,0,8,11113,1,14,1,393,390,300,281,80,81,78,78,87,84,90,89,101,22.387949,22.17647,21.670673,21.641031,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.22818,1783,19,255,20,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.22818,1783,19,255,21,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.316887,1784,19,255,0,0,0.0,-0.0,0.0,0,0,4214,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.316887,1784,19,255,1,0,0.0,-0.0,0.0,0,0,4214,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.316887,1784,19,255,2,0,0.0,-0.0,0.0,0,0,4214,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.316887,1784,19,255,3,0,0.0,-0.0,0.0,0,0,4214,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.316887,1784,19,255,4,0,0.0,-0.0,0.0,0,0,4214,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.316887,1784,19,255,5,0,0.0,-0.0,0.0,0,0,4214,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.316887,1784,19,255,6,0,0.0,-0.0,0.0,0,0,3429,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.316887,1784,19,255,7,0,0.0,-0.0,0.0,0,0,4214,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.316887,1784,19,255,8,0,0.0,-0.0,0.0,0,0,3429,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.316887,1784,19,255,9,0,0.0,-0.0,0.0,0,0,4214,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.316887,1784,19,255,10,0,0.0,-0.0,0.0,0,0,4214,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.316887,1784,19,255,11,0,0.0,-0.0,0.0,0,0,3724,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.316887,1784,19,255,12,0,0.0,-0.0,0.0,0,0,4214,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.316887,1784,19,255,13,0,0.0,-0.0,0.0,0,0,4214,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.316887,1784,19,255,14,0,0.0,-0.0,0.0,0,0,4214,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.316887,1784,19,255,15,0,0.0,-0.0,0.0,0,0,3724,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.316887,1784,19,255,16,0,0.0,-0.0,0.0,0,0,3429,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.316887,1784,19,255,17,0,0.0,-0.0,0.0,0,0,3429,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.316887,1784,19,255,18,0,0.0,-0.0,0.0,0,0,4214,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.316887,1784,19,255,19,319,1.0,2e-06,0.0,0,8,11127,1,16,1,390,387,297,278,80,81,78,78,87,84,90,89,101,22.386744,22.176107,21.669142,21.639629,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.316887,1784,19,255,20,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.316887,1784,19,255,21,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.361374,1785,19,255,0,0,0.0,-0.0,0.0,0,0,4214,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.361374,1785,19,255,1,0,0.0,-0.0,0.0,0,0,4214,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.361374,1785,19,255,2,0,0.0,-0.0,0.0,0,0,4214,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.361374,1785,19,255,3,0,0.0,-0.0,0.0,0,0,4214,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.361374,1785,19,255,4,0,0.0,-0.0,0.0,0,0,4214,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.361374,1785,19,255,5,0,0.0,-0.0,0.0,0,0,4214,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.361374,1785,19,255,6,0,0.0,-0.0,0.0,0,0,3429,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.361374,1785,19,255,7,0,0.0,-0.0,0.0,0,0,4214,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.361374,1785,19,255,8,0,0.0,-0.0,0.0,0,0,3429,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.361374,1785,19,255,9,0,0.0,-0.0,0.0,0,0,4214,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.361374,1785,19,255,10,0,0.0,-0.0,0.0,0,0,4214,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.361374,1785,19,255,11,0,0.0,-0.0,0.0,0,0,3724,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.361374,1785,19,255,12,0,0.0,-0.0,0.0,0,0,4214,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.361374,1785,19,255,13,0,0.0,-0.0,0.0,0,0,4214,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.361374,1785,19,255,14,0,0.0,-0.0,0.0,0,0,4214,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.361374,1785,19,255,15,0,0.0,-0.0,0.0,0,0,3724,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.361374,1785,19,255,16,0,0.0,-0.0,0.0,0,0,3429,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.361374,1785,19,255,17,0,0.0,-0.0,0.0,0,0,3429,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.361374,1785,19,255,18,0,0.0,-0.0,0.0,0,0,4214,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.361374,1785,19,255,19,319,1.0,2e-06,0.0,0,8,11133,1,16,1,388,385,295,276,80,81,78,78,87,84,90,89,101,22.386148,22.17593,21.668385,21.638931,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.361374,1785,19,255,20,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.361374,1785,19,255,21,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.449921,1786,19,255,0,0,0.0,-0.0,0.0,0,0,4214,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.449921,1786,19,255,1,0,0.0,-0.0,0.0,0,0,4214,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.449921,1786,19,255,2,0,0.0,-0.0,0.0,0,0,4214,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.449921,1786,19,255,3,0,0.0,-0.0,0.0,0,0,4214,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.449921,1786,19,255,4,0,0.0,-0.0,0.0,0,0,4214,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.449921,1786,19,255,5,0,0.0,-0.0,0.0,0,0,4214,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.449921,1786,19,255,6,0,0.0,-0.0,0.0,0,0,3429,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.449921,1786,19,255,7,0,0.0,-0.0,0.0,0,0,4214,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.449921,1786,19,255,8,0,0.0,-0.0,0.0,0,0,3429,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.449921,1786,19,255,9,0,0.0,-0.0,0.0,0,0,4214,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.449921,1786,19,255,10,0,0.0,-0.0,0.0,0,0,4214,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.449921,1786,19,255,11,0,0.0,-0.0,0.0,0,0,3724,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.449921,1786,19,255,12,0,0.0,-0.0,0.0,0,0,4214,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.449921,1786,19,255,13,0,0.0,-0.0,0.0,0,0,4214,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.449921,1786,19,255,14,0,0.0,-0.0,0.0,0,0,4214,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.449921,1786,19,255,15,0,0.0,-0.0,0.0,0,0,3724,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.449921,1786,19,255,16,0,0.0,-0.0,0.0,0,0,3429,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.449921,1786,19,255,17,0,0.0,-0.0,0.0,0,0,3429,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.449921,1786,19,255,18,0,0.0,-0.0,0.0,0,0,4214,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.449921,1786,19,255,19,319,1.0,2e-06,0.0,0,8,11145,1,18,1,384,382,291,273,80,81,78,78,87,84,90,89,101,22.384975,22.175581,21.666887,21.637552,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.449921,1786,19,255,20,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.449921,1786,19,255,21,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.494316,1787,19,255,0,0,0.0,-0.0,0.0,0,0,4214,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.494316,1787,19,255,1,0,0.0,-0.0,0.0,0,0,4214,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.494316,1787,19,255,2,0,0.0,-0.0,0.0,0,0,4214,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.494316,1787,19,255,3,0,0.0,-0.0,0.0,0,0,4214,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.494316,1787,19,255,4,0,0.0,-0.0,0.0,0,0,4214,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.494316,1787,19,255,5,0,0.0,-0.0,0.0,0,0,4214,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.494316,1787,19,255,6,0,0.0,-0.0,0.0,0,0,3429,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.494316,1787,19,255,7,0,0.0,-0.0,0.0,0,0,4214,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.494316,1787,19,255,8,0,0.0,-0.0,0.0,0,0,3429,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.494316,1787,19,255,9,0,0.0,-0.0,0.0,0,0,4214,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.494316,1787,19,255,10,0,0.0,-0.0,0.0,0,0,4214,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.494316,1787,19,255,11,0,0.0,-0.0,0.0,0,0,3724,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.494316,1787,19,255,12,0,0.0,-0.0,0.0,0,0,4214,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.494316,1787,19,255,13,0,0.0,-0.0,0.0,0,0,4214,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.494316,1787,19,255,14,0,0.0,-0.0,0.0,0,0,4214,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.494316,1787,19,255,15,0,0.0,-0.0,0.0,0,0,3724,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.494316,1787,19,255,16,0,0.0,-0.0,0.0,0,0,3429,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.494316,1787,19,255,17,0,0.0,-0.0,0.0,0,0,3429,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.494316,1787,19,255,18,0,0.0,-0.0,0.0,0,0,4214,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.494316,1787,19,255,19,319,1.0,2e-06,0.0,0,8,11151,1,18,1,383,380,290,271,80,81,78,78,87,84,90,89,101,22.384394,22.175411,21.666142,21.636868,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.494316,1787,19,255,20,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,108.494316,1787,19,255,21,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,513.464172,8251,19,255,0,108,0.0,-0.262172,0.239724,0,2,10095,0,0,0,1005,1007,1022,1025,77,79,83,83,86,82,85,81,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,513.464172,8251,19,255,1,0,0.0,-0.0,0.0,0,0,4214,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,513.464172,8251,19,255,2,0,0.0,-0.0,0.0,0,0,4214,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,513.464172,8251,19,255,3,0,0.0,-0.0,0.0,0,0,4214,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
2021,1,16,1,6,13445084268873967469,513.464172,8251,19,255,4,0,0.0,-0.0,0.0,0,0,4214,0,0,0,34,34,34,34,85,85,90,90,85,85,90,90,90,21.9,23.5,23.4,25.0,0,0,0,0,255,255,0
