,0,1,2,3,4,5,6,7,8,9
0,,,,,,,,,,
1,,,,,,,,,,
2,,,,,,,,,,
3,,,,,,,,,,
4,,,,,,,,,,
5,,,,,,,,,,
6,,,,,,,,,,
7,,,,,,,,,,
8,,,,,,,,,,
9,,,,,,,,5993147.0,,
10,,,,,,,,,,
11,,,,,,6072981.0,,,,
12,,,,,,,,,,
13,,,,,,,,,,5942159.0
14,,,,,,,,,,
15,,,,,,,,,,
16,,6156685.0,,,,,,,,
17,,,,,,,,,,
18,,,,,,,,,,
19,,,,,,,,,5972693.0,
20,,,6143348.0,,,,,,,
21,,,,,,,,,,
22,,,,,,,,,,
23,,,,,,,6058348.0,,,
24,,,,6121513.0,6103036.0,,,,,
25,,,,,,,,,,
26,,,,,,,,,,
27,,,,,,,,,,
28,,,,,,,,,5987045.0,
29,,,,,,,,,,
30,,,,,,,,,,
31,,,6154057.0,,,,,,5991409.0,
32,,,,,,,,,,5960874.0
33,,,,,,,,,5993147.0,
34,,,,,,,,,,
35,,,,,,,,,,
36,,,,,,,,,,
37,,,,,,,,,,
38,,6178933.0,,6132528.0,,,,,,
39,,,,,,,,,,
40,,,6156685.0,,,,,,,
41,6206523.0,,,,6113566.0,,,,,
42,,,,,,,,,,
43,,,,,,,,,,
44,,,,,6116987.0,,,,,
45,,,,,,,,,,
46,,,,,,,6071689.0,,,
47,,,,,,,,6051261.0,,
48,,,,,,,,,,
49,,,,,,,,,,
50,,,,,,,6072981.0,,,
51,,,6163772.0,,,,,,,
52,,,,,,,,,,
53,,,,,,,,,,
54,,,,,6119991.0,6101724.0,,,,
55,,,,,,,,,,
56,,,,,,,,,,
57,,,,6143348.0,,,,,,
58,,,,,,,,,,
59,,,,,6121513.0,,,6058348.0,,
60,,,,,,6103036.0,,,,
61,,,,,,,,,6012541.0,
62,,,,,,,,6058680.0,,
63,,,,,,,,,,5972658.0
64,,,,,,,,,,
65,,6198576.0,,,,,,,,5972693.0
66,,,,,,,,,,
67,,,6170488.0,,,,,,,
68,,,,,,,,,,
69,,,,,,,,,,
70,,,,,,,,,,
71,,,6170986.0,,,,,,,
72,,,,,,,,,,
73,,,,,,,,,,
74,,,,,,,,,,
75,,,,,,,,,,
76,,,,,,,,,,
77,,,,,,,,,,
78,,,,,,,,,,
79,,,,,,,,,,
80,6316693.0,,,,,,,,,
81,,,,6153728.0,,,,,,
82,,,,6154057.0,,,,,,
83,,,,,,,,,,
84,,6206523.0,,,,,,,,
85,,,,,,,,,,
86,,,,,,,,,,
87,,,,,6132528.0,,,,,
88,,,,,,,,,,
89,,,,,,,,,,5985671.0
90,,,,,,,,,,
91,,,,,,,,,,
92,,,,,,,,,,
93,,,,,,,,,,5987045.0
94,,,,,,,,,,
95,,,,,,,,,,
96,,,6178933.0,,,6113566.0,,,,
97,,,,,,,,,,
