,0,1,2,3,4,5,6,7,8,9
90,,,,,,,,5983701.0,,
91,,,6168831.0,,,,,,,
92,,,,6134975.0,,,,,,5932952.0
93,,,,,,,,,,
94,,,6170052.0,,,,,,,
95,,,,6136593.0,,,,,,
96,,,,,,,,,,
97,,,,,,,,,,
98,,,,,,,,,,
99,,,,,,,,,,
100,,,,,,,,,,
101,,,,,,,,,,
102,,,,,,,,,,
103,,,,,,,,,5970590.0,
104,,,6175912.0,6138801.0,,,,,,
105,,,,,,,,,,
106,,,,,,,,,,
107,,,,6140165.0,,,,,,5941080.0
108,,,,,,,,,,
109,,,,,,,,,5973319.0,
110,,,6178449.0,,,,,,5973610.0,
111,,,,,,6048464.0,,,,5942749.0
112,,,,,,,,,,
113,,,,,,,,,,
114,,,,,,,,,,
115,,,,,,,,,,
116,,,,,,,,,,
117,,,6181323.0,,,,,5994812.0,,
118,,,,,,,,,5980672.0,
119,6411112.0,,,,,6052788.0,6024856.0,,,
120,,,,,,,,,,
121,,,,,,,,,,
122,,,,,,,,,5982380.0,
123,,,,6147874.0,,,,,,
124,6428867.0,,,,,,,,,
125,,,,,,,,,,
126,,,,,,,,,,
127,,,,6153317.0,,,,,,5949226.0
128,,,,6153346.0,,,,,,
129,,,6187171.0,,,,,,,
130,,,,,,,,,,5951274.0
131,,,,,,,,,,5951297.0
132,,,6190991.0,6156107.0,,,,,,
133,,,,,,,,,,
134,,,,,,,,,,
135,,,6196242.0,,,,,6005292.0,,
136,,,,,,,,6005703.0,,
137,,,,,,,,,,
138,,,,,,,,,,
139,,,,,,,,,,
140,,,,,,,,,,
141,,,6208004.0,,,,,,,
142,,,,,,,,,6051109.0,
143,,6212545.0,,,,,,6015094.0,,
144,,,,,,6071156.0,,,,5962944.0
145,,,,,,6083504.0,,,6062272.0,
146,,,,,,,,,,
147,,,6236674.0,,,,,,6071306.0,
148,,,,6183369.0,,,,,,
149,,,,,,,,,,
150,,,,,,,,,,
151,6494668.0,,,6186475.0,,,,,,
152,,,,,,,,,6126618.0,5994343.0
153,,,,,,6101034.0,,,,
154,,,,,,,,,,
155,,,,,,6109491.0,,,,
156,,,,,,,,,,
157,,,6288992.0,,,,,,,
158,,,6293167.0,,,,6059461.0,,,6049603.0
159,,,,,,,,,,
160,,,,,,6137417.0,,,,
161,,,6323503.0,,,,,,,
162,6524095.0,,,,,,,,,6082484.0
163,,,,,,,,,,
164,,,,,,,,,,6110495.0
165,,,,6308785.0,,,,,,
166,,,,6309098.0,,,,,,
167,,,,,,,,,,
168,,,,,,,6118807.0,,,
169,,,,,,,,,,
170,6576849.0,,,,,,,,,
171,,,,,,,,,,
172,6581416.0,,,,,,,,,
173,,,,,,,,,,
174,,,,,,,,,6463327.0,
175,6598817.0,,,,,,6197275.0,,,
176,,,,,,,,,,
177,,,,,,,,,,
178,,,,,,,,,,
179,,,,,,,,,,6553007.0
180,,,,,,,,,,
181,,6511246.0,,6562474.0,,,,,,
182,,,,,,,,,6578281.0,
183,,,,,,,,,,
184,,,,,,,,,,
185,6647582.0,,,,,,,,,
186,,,,,,,,,6626704.0,
187,6653495.0,,,,,,,,,
188,,,,,,,,,,
189,,,,,,,,,,
190,,,6665486.0,,,,,,,
191,,,,,,,,,,
192,,,,,,,,,,
193,,6848698.0,,,,,,,,
194,,,,,,,,,,
195,,,,,,,,,,
196,,,,,,,,,,
197,,,,,,,,,,
198,,,,,,,,,,
199,,,,,,,,,,
