,0,1,2,3,4,5,6,7,8,9
0,,,,,,,,,,
1,,,,,,,,,,
2,,,,,,,,,,
3,,,,,,,,,,
4,,,,5920262.0,,,,,,
5,,,,,,,,,,
6,,,,,,,,,,
7,,,,,,,,,,
8,,,,,,,,,,
9,,,,,,,,5854420.0,,
10,,,,,,,,,,
11,,,,,,,5876323.0,5855504.0,5832614.0,
12,,,,,,,5877473.0,,5833565.0,
13,,,,,,,,,,
14,,,,,,,,,,
15,,,,,,,,,,5810741.0
16,,,,,,,5885018.0,,,
17,,,,,,,5885139.0,5863304.0,,5811692.0
18,,,,,,,,,,
19,,,,,,,,,,
20,,,,,,,,,5841524.0,
21,,,,,,,,,,
22,,,,,5898292.0,,,,,
23,,,,,,,,,,
24,,,6164053.0,,,,,,,
25,,,,,,,,,,
26,,,,6133840.0,,,5893538.0,,,
27,,,,,5920262.0,,,,,
28,,,,6137250.0,5928884.0,,,,,
29,,,6167463.0,,,,,,,5818398.0
30,,,,,,,,,,
31,,,,,5941917.0,5898292.0,,,,
32,,,,,,5899442.0,,,,
33,,,,,,,,,,
34,,,,,,,5895256.0,,,
35,,,,,,,5896268.0,,,
36,,,,,,5906536.0,5896985.0,,,
37,,,,6148117.0,,,5898008.0,,,
38,,,,,,5906945.0,,5876323.0,,
39,,,,,,,5898292.0,,,
40,,,,,,,5898548.0,,,
41,,,,,,,5899442.0,5877473.0,,
42,,,,,,,5899527.0,5877931.0,,
43,,,,,,,,,,
44,,,,,,,,,,
45,,,,,,5915344.0,,,,
46,,,,,,,,,5854420.0,
47,,,,,,,5902046.0,,,
48,,,,,,5917970.0,,,,
49,,,,,,,,,5855504.0,
50,6213412.0,,,,,5919896.0,,,,
51,,,,,,5919977.0,,,,
52,,,,,,5920262.0,,,,
53,,,6185551.0,,,,,5884512.0,,5830811.0
54,,,,,,,5906259.0,5885018.0,,
55,,,,,,5926389.0,5906536.0,5885139.0,,
56,,,,,,5927727.0,,5885690.0,,
57,,,,,,5928098.0,5906945.0,,,
58,,,,,,5928884.0,5907686.0,,,5832614.0
59,,,,,,,,,,
60,,,,,,,5908102.0,,,5833565.0
61,,,,,,,,,,
62,,,,,,,,,,
63,,,,,,,5909021.0,5889664.0,,
64,,,,,,,,5889693.0,5863304.0,
65,6275823.0,,,,,,,,,
66,,6191643.0,,,,,,,,
67,,,,,,,,,,
68,,,,6164053.0,,,,,,
69,,,,,,5939561.0,,,,
70,,,,,,,,,,
71,,,,,,,,,,
72,,,,,,,,,5864485.0,
73,,,,,,5941917.0,,,,
74,,,,,,,,,,
75,,,,6165210.0,,,,,,
76,,,,,,5945923.0,5914961.0,,,5840858.0
77,,,,,,,5915344.0,5891814.0,,
78,,,,,,,,5891940.0,,5841524.0
79,,,,6166232.0,,,,,,
80,,,,,,5948655.0,,,,
81,,,,,,,,5892226.0,5866862.0,
