,0,1,2,3,4,5,6,7,8,9
0,,,,,,,,,,
1,,4943363.0,,,,,,,,
2,,,,,,,,,,
3,,,,,,,,,,
4,,,,,,,,,,
5,,,4922357.0,,,,,,,
6,,,,4897575.0,,,,4811189.0,,
7,,,,,,,,,,
8,5121264.0,,,,,,,,,
9,,,4943363.0,,,,,,4786529.0,
10,,,,,,,,,,
11,,,4945188.0,,,4848451.0,,,,
12,,,,,4872791.0,,,,,4761639.0
13,,,,,,,4833777.0,,,
14,,,,,,,,,,
15,,,,,,,,,,
16,,,,,,,,,,
17,,,,,,,,,,
18,,,,,,,,,,
19,,,,4919685.0,,,,,,
20,,,,4920404.0,,,,4833777.0,,4779241.0
21,5264160.0,,,4922357.0,,,,,,
22,,,,,,,,,,
23,,,,,,,,,,
24,,,,,,,,,,
25,,,,,,,,,,
26,,,,,,,,,,
27,,,,,,,,,4811189.0,
28,,,,,,4868331.0,,,,
29,5289554.0,,,,,,,,,
30,5294231.0,,,,4897575.0,,,,,
31,,,,,,,,,,4786529.0
32,,,,,,,,,,
33,,,,,,,4848451.0,,,
34,,,,,,,,,,
35,,,,,,4872791.0,,,,
36,,5094564.0,,4942963.0,,,,,,
37,5342559.0,5096383.0,,4943363.0,,,,,,
38,,,,,,,,,,
39,,,,4945188.0,,,,,,
40,,,,,,,,,,
41,,,,4949657.0,,,,,,
42,,5114871.0,,,,,,,,
43,,5121264.0,,,,,,,,4799623.0
44,,,,,,,,,,
45,5375968.0,,,,,,,,,
46,,,,,4908722.0,,,,,
47,,,,,,,,,,
48,,,,,,,,,,
49,,,,,,,,4853661.0,,
50,,5145432.0,,,,,,,,
51,,,,,,,4861601.0,,,
52,,,,,,,,,,
53,,,,,4920329.0,,,,,
54,,,,,,,,,,
55,5416884.0,,,,,,,,,
56,,,,,,,,,,
57,,,,,,,,,,
58,,,,4960680.0,,,,,,
59,,,,,,,,,,
60,,,,,,,4872213.0,,,
61,,,,,,,,,,
62,5443746.0,,,,,,,,,
63,,,5049022.0,4975971.0,,,,,,
64,,,,,,,,,,
65,,,,,,,,,,
66,,,,,,4906500.0,,,,
67,,,,,4942192.0,,,,,
68,,,,,,,,,,
69,,,,,,,,,,
70,,,,4989805.0,,,,,,
71,5481073.0,,,,,,,,,
72,5483427.0,,5112899.0,,,,,,,
73,,,,4996884.0,,,,4995161.0,,
74,,,,,,,,,4981006.0,
75,5491537.0,,,,,4941311.0,,,,
76,,,,5005213.0,,,,,,
77,,,,,,,,,,
78,,,,,5034297.0,5009513.0,,,,
79,,,,,,,,,,
80,,,,,,,,,,
81,,,,5055136.0,,,,,,
82,,,,,5246052.0,,,,5279994.0,
83,,,,,,,,,,
84,,5258894.0,,,,,,,,
85,,,,5586528.0,,,,,5363772.0,
86,,,,,,,,,,
87,5572727.0,,,,,,,5414410.0,,
88,,,,,,,,,,
89,,,,,,,,,,
90,,,,,,,,,,5641755.0
91,5607990.0,5424844.0,,,,,,,,
92,,,,,,,5614629.0,,5527836.0,
93,,,,,,,,5989512.0,,
94,,5642666.0,,,,,,,,
95,5630117.0,,,,,,,,,
96,,,,,,,,,,
97,,,,,,,,,,
98,,,,,,,,,,
99,,,,,,,,,,
