,0,1,2,3,4,5,6,7,8,9
0,,,,,,,,,,
1,,,,,,,,,,
2,,,,,,,,,,
3,,,,,,,,,,
4,,,,,,,,,,
5,,,,,,,,,,
6,,,,,,,,,,
7,,,,,,,,,,
8,,,,,,,,,,
9,,,,,,,,,,
10,,,,,,,,,,
11,,,,,,,,,,
12,,,,,,,,,,
13,,,,,,,6041109.0,,,
14,,,,,,,,,,
15,,,,,6084615.0,,,,,
16,,,,,,,,,,
17,,,,,,,,,,
18,,,6132777.0,,,,,,,
19,,,,,,,,,,
20,,,,6110808.0,,,,6019360.0,,
21,,,,,,,,,,
22,,,,,,,,,,
23,,,,,,,6058213.0,,,
24,,,,,,,,,,
25,,,,,,,,,,
26,,,,,,,,,,
27,,,6146863.0,,,,,,,
28,,,,,,,,,,
29,,,,,,,,,,5982277.0
30,6187328.0,,,,,,,,,
31,,,,,,,,6028030.0,,
32,,,,,,,,,,
33,,,,,,,,,,
34,,,,,,,,,,
35,,,,,,,,,,
36,,,,,,,,,,
37,,,,,,,,,,
38,,,,,,,,,6003784.0,
39,,,,,,,,,,
40,,6167682.0,,,,,,,,
41,,,,,,,,,,
42,,,,,,,,,,
43,,,,,,,,,,
44,,,,,,,,,,
45,,,,,,,,,,
46,,,,,,,,,,
47,,,,,,,,,,
48,,,,,,,,,,
49,,,,,,,,,,
50,,,,6132777.0,,,,,,
51,,,,,,,,,,
52,,,,,,,,,,
53,,,,,,,,,,
54,,,,,,,,,,
55,,,,,,,,,,
56,,,,,,6084615.0,,,6012292.0,
57,,,,,,,6079691.0,,,
58,,,,,,,,,,
59,,6180085.0,,,6110808.0,,,,,
60,,,,,,,,6041109.0,,
61,,,,,,,,,,
62,,,,,,6087601.0,,,,
63,,,,,,,,,,
64,,,,,,,6080929.0,,,
65,,,,,,,,,6017857.0,
66,,,,,,,,,,
67,,,6167682.0,,,,,,,
68,,,,,,,,,,
69,,,,,,,,,6019360.0,
70,,6187328.0,,,,,,,,
71,,,,,,,,,,6003784.0
72,,,,,,,,,,
73,,,,,,,,,,
74,,,,6143666.0,,,,,,
75,6281410.0,,,,,,6083529.0,,,6005081.0
76,,,,,,,,,,
77,,,,,,6093179.0,,,,
78,,,,,,,,,,
79,,,,,,,,6052364.0,,
80,,,,,,,,,6022535.0,
81,,,,,,,,,,
82,,,,,,,,,,
83,,,,,,,,,,
84,,,,6146863.0,,,,,,
85,,,,,,,6084615.0,,,
86,,,,6147365.0,,,,,,
87,,,,,,,,,,
88,,,,,,,,,,
89,,,,,,,,,,
90,,,,,,,,,,
91,,,,,,,,,,
92,,,,,,,,6058213.0,,
93,,,,,,,,,,
94,,,,,,,6087601.0,6059199.0,,
95,,6201185.0,,,,,,,6028030.0,
96,,,,,,,6087985.0,,,
97,,,,,,,,,,
98,,,,,,,,,6029507.0,
99,,,,,,,,,,
