,0,1,2,3,4,5,6,7,8,9
0,,,,,,,,,,
1,,,,,,,,,,
2,,,,,,,,,,
3,,,,,,,,,,
4,,,,,,,,,,
5,,,,,,,,,,
6,,,,,,,,,,
7,,,,,6077340.0,,,,,
8,,,,,,,,,,
9,,,,,,,,,,
10,,,,,,,,,,
11,,,,,,6047127.0,,,5966154.0,
12,,,,,6129464.0,,,,,
13,,,,,,,,,,
14,,,,,,,6016944.0,,,
15,,,,,,,,,,
16,,,,,,6052197.0,,,,
17,,,,,,,,,,
18,,,,,,,,,,
19,,,,,,,,,,
20,,,6193383.0,,,,,,,5943094.0
21,,,,,,,,,,
22,,,,,,,,,,
23,,,,,,,,,,
24,,,,,,,,,,
25,,,,,,,,,,
26,,,,,,,,,,
27,,,,,,,,,,
28,,,,,,,,,,
29,,,,,,,,,,
30,,,,,,,,,5987579.0,
31,,,,,,,,,,
32,,,,,,,,,,
33,,,,,,,,6008700.0,,
34,,,,,,,,,,
35,,,,,,,,,,
36,,,,6182797.0,,6077340.0,,,,
37,,,,,,6078862.0,,,,
38,,,,,,,,,,
39,,,,,,,,,,
40,,,,,,,,,5997762.0,
41,,,,,,,,,,
42,,,,,,6086175.0,,6011759.0,,5966154.0
43,,,,,,,,,,
44,,,,,,,,,,
45,,6241792.0,,,,,,,,
46,,,,6193383.0,,,,,,
47,,,,,,,,,,
48,,,,,,,,,,
49,,,,,,,,,6002205.0,
50,,,,,6177141.0,,,,,
51,,,,6197719.0,,,6047127.0,,,
52,,,,,,,,,,
53,,,,,,,,,,5974763.0
54,,,,,,,,,,
55,,,,,,,,,,
56,,,,,,,,6016944.0,,
57,,,,,,,6049806.0,,,
58,,,,,,,,,,
59,,,,,,,,,,
60,,,,,,,6052197.0,,,
61,,,,,,,,,,
62,,,,,,6106170.0,,,,
63,,,,,,,6054718.0,,,
64,,,,,,,,,,
65,,,,,,,,,,
66,,,,,,,,,,
67,,,,,,,,,,
68,6255494.0,,,,6182797.0,6109011.0,,,,
69,,,,,,,,,6008700.0,
70,,,6240635.0,,,,,,,
71,,,,,,,,,,
72,,,,,,,,,,
73,,,,,,,,,,
74,,,,,,,,,,
75,,,,,,,,,,
76,,,6241792.0,,,,,,,
77,,,,,,,,,,
78,,,,,,,,,,
79,,,,,,,,,,
80,,,,,6186363.0,,6059840.0,,,
81,,,,,,,6060238.0,,,
82,,6255494.0,,,,,,,6011759.0,
83,6302426.0,,,,,,,,,
84,,,,,,,,,,
85,,,,,,,,,,
86,,,,,,,,,,
87,,,,,,,,,,
88,,,,6215705.0,,6129464.0,,,,
89,,,,,,,,,,5987579.0
90,,,,,,,,,,
91,,,,,6190407.0,,,,,
92,,,,,6190911.0,,,,,5987962.0
93,,,,,,6133177.0,,,,
94,,,,,,,,,,5988939.0
95,,,,,,,,,,
96,,,,,,,,,,
97,,,,,,,,,,
