Log file of circuit Monza at 22/10/2022 12:50:27

Population: 100
Iterations: 10
Mutation: 0.8
Crossover: 0.6
PitStopTime: 00:25.000
Weather: 'Sunny'

[EA] Generation 1 - Bruteforce solution: 01:14:32.444 -> best overall: 01:27:09.372 - difference: 12:36.928 - valid strategies: 7.0% | threshold is 0.25 - Stuck Counter = 0/0
[EA] Generation 2 - Bruteforce solution: 01:14:32.444 -> best overall: 01:26:43.464 - difference: 12:11.020 - valid strategies: 5.0% | threshold is 0.25 - Stuck Counter = 0/0
[EA] Generation 3 - Bruteforce solution: 01:14:32.444 -> best overall: 01:26:43.464 - difference: 12:11.020 - valid strategies: 7.0% | threshold is 0.2 - Stuck Counter = 0/0
[EA] Generation 4 - Bruteforce solution: 01:14:32.444 -> best overall: 01:26:15.139 - difference: 11:42.695 - valid strategies: 19.0% | threshold is 0.25 - Stuck Counter = 0/0
[EA] Generation 5 - Bruteforce solution: 01:14:32.444 -> best overall: 01:24:05.104 - difference: 09:32.660 - valid strategies: 6.0% | threshold is 0.25 - Stuck Counter = 0/0
[EA] Generation 6 - Bruteforce solution: 01:14:32.444 -> best overall: 01:23:40.164 - difference: 09:07.720 - valid strategies: 33.0% | threshold is 0.25 - Stuck Counter = 0/0
[EA] Generation 7 - Bruteforce solution: 01:14:32.444 -> best overall: 01:23:12.899 - difference: 08:40.455 - valid strategies: 15.0% | threshold is 0.25 - Stuck Counter = 0/0
[EA] Generation 8 - Bruteforce solution: 01:14:32.444 -> best overall: 01:22:05.253 - difference: 07:32.809 - valid strategies: 11.0% | threshold is 0.25 - Stuck Counter = 0/0
[EA] Generation 9 - Bruteforce solution: 01:14:32.444 -> best overall: 01:21:25.466 - difference: 06:53.022 - valid strategies: 14.0% | threshold is 0.25 - Stuck Counter = 0/0
[EA] Generation 10 - Bruteforce solution: 01:14:32.444 -> best overall: 01:21:00.912 - difference: 06:28.468 - valid strategies: 7.0% | threshold is 0.25 - Stuck Counter = 0/0


Best Strategy fitness: 4860912
Best Strategy time: 01:21:00.912

 vs 

Bruteforce fitness: 4472444
Bruteforce time: 01:14:32.444


Lap 1: Rain 0% -> Compound 'Soft', TyresAge 0, Wear '0.0'% | '0.0'% | '0.0'% | '0.0'%, Fuel '100.38' Kg, PitStop 'No', Time '01:27.278' ms
Lap 2: Rain 0% -> Compound 'Soft', TyresAge 0, Wear '0.0'% | '0.0'% | '0.0'% | '0.0'%, Fuel '98.49' Kg, PitStop 'Yes', Time '01:50.164' ms
Lap 3: Rain 0% -> Compound 'Soft', TyresAge 1, Wear '2.0'% | '2.0'% | '2.0'% | '2.0'%, Fuel '96.6' Kg, PitStop 'No', Time '01:25.160' ms
Lap 4: Rain 0% -> Compound 'Soft', TyresAge 2, Wear '5.0'% | '4.0'% | '4.0'% | '3.0'%, Fuel '94.71' Kg, PitStop 'No', Time '01:25.154' ms
Lap 5: Rain 0% -> Compound 'Soft', TyresAge 3, Wear '7.0'% | '7.0'% | '6.0'% | '5.0'%, Fuel '92.83' Kg, PitStop 'No', Time '01:25.164' ms
Lap 6: Rain 0% -> Compound 'Medium', TyresAge 0, Wear '0.0'% | '0.0'% | '0.0'% | '0.0'%, Fuel '90.94' Kg, PitStop 'Yes', Time '01:50.312' ms
Lap 7: Rain 0% -> Compound 'Wet', TyresAge 0, Wear '0.0'% | '0.0'% | '0.0'% | '0.0'%, Fuel '89.05' Kg, PitStop 'Yes', Time '02:16.898' ms
Lap 8: Rain 0% -> Compound 'Soft', TyresAge 0, Wear '0.0'% | '0.0'% | '0.0'% | '0.0'%, Fuel '87.16' Kg, PitStop 'Yes', Time '01:49.484' ms
Lap 9: Rain 0% -> Compound 'Soft', TyresAge 1, Wear '2.0'% | '2.0'% | '2.0'% | '2.0'%, Fuel '85.27' Kg, PitStop 'No', Time '01:24.480' ms
Lap 10: Rain 0% -> Compound 'Hard', TyresAge 0, Wear '0.0'% | '0.0'% | '0.0'% | '0.0'%, Fuel '83.38' Kg, PitStop 'Yes', Time '01:51.082' ms
Lap 11: Rain 0% -> Compound 'Inter', TyresAge 0, Wear '0.0'% | '0.0'% | '0.0'% | '0.0'%, Fuel '81.49' Kg, PitStop 'Yes', Time '01:56.805' ms
Lap 12: Rain 0% -> Compound 'Soft', TyresAge 0, Wear '0.0'% | '0.0'% | '0.0'% | '0.0'%, Fuel '79.61' Kg, PitStop 'Yes', Time '01:49.032' ms
Lap 13: Rain 0% -> Compound 'Soft', TyresAge 0, Wear '0.0'% | '0.0'% | '0.0'% | '0.0'%, Fuel '77.72' Kg, PitStop 'Yes', Time '01:48.918' ms
