,0,1,2,3,4,5,6,7,8,9
93,,,,,,,,,,
94,,,,,,,6072921.0,,,5923102.0
95,,,,,,,,,,
96,,6299654.0,6276068.0,,,,6073754.0,6051491.0,,
97,,,,,,,,,,
98,,,,,,,,,,
99,,,,,,,,,,
100,6369703.0,,,,,,,,,
101,,,,,,,,,,
102,,,,,,,,,,5927587.0
103,,,,,,,,,,
104,,,,,,6108310.0,,,,
105,,,,,,,6080628.0,,,
106,,,,,,6108566.0,,,,
107,,,,,,,,,,
108,,,,,,,,,,5932341.0
109,,,,,,,,,,
110,,,,,,,,,,
111,6402015.0,,,,,,6083279.0,,,
112,,,,,,,,,,
113,,,,,,,,,,
114,,,,6244987.0,,,,,,
115,,6310996.0,,,,,,,,
116,,,,,,,,,,
117,,,,,,,,6064087.0,,
118,6419869.0,,,6246356.0,,,,,,
119,6421252.0,,,,,,,,,
120,,,,,,,,,,
121,,,,,,,,,,
122,,,,,,,,,,
123,,,,,,,,,,
124,,,,,6160089.0,,,,,
125,,,,,,,,,6021412.0,
126,,,,,,,,,,
127,,,,,,,,,,
128,,,,,,,,,,
129,,,,,,,,,6022569.0,
130,,,6289079.0,,,,,,,
131,6443939.0,,,,,,6105766.0,,,
132,,,,,,,6106422.0,,,
133,6447466.0,,,,,,6107257.0,,,
134,,,,,,,,,,
135,6453678.0,,,,,6130237.0,,,,
136,,,,,,,,,,
137,,,,,,6134180.0,,,,
138,,,6293682.0,,,,,,,
139,,,,,,,,,,
140,,,,,,,,,,
141,,6320647.0,,,,,6118873.0,,,
142,,,,,,,,,,
143,,,,,,,,,,
144,,,,6268405.0,,,,,,
145,,,,,,,,,,
146,,,,,,6141640.0,,,,
147,6497621.0,,,,,,,,,
148,,,6298452.0,,,,,,,6043785.0
149,,,,,,,,,,
150,,,,,,,,,,6061728.0
151,,,,,,,,,,6090724.0
152,,,,,,,,,6043292.0,
153,,,,,,,,,,
154,,,,,,,,,,
155,,,,,,,,,,
156,,,,,,,6228664.0,,,
157,,,,,6183194.0,,,,,
158,,,,,,,,,,
159,,,,,,,,,,
160,6531231.0,,,,,,,,,
161,,,,,,,,,,
162,,,,,,,,,,
163,,,,,,6222405.0,,,6061728.0,
164,,,,,,,,,,
165,,,,,,,,,,
166,,,,,,,,,,
167,,,,6326278.0,,,,,,
168,,,,,,,,,,
169,,,,,,,,,,
170,,,6342471.0,6343759.0,,,,,,
171,,,,,,,,,,
172,,,,,,,,,,
173,,6381103.0,,,,,,,,
174,,,,,,6468124.0,,,6149444.0,
175,,6391747.0,,6355688.0,6208430.0,,,,,
176,,,,,,,,,,
177,,,6400978.0,6372688.0,,,,,,
178,,6416000.0,,,,,6746881.0,,,
179,,,,,,,,,,6587799.0
180,,,,,,,,,,
181,,,,,,,,,,
182,,,,,,,,,,
183,,,,,,,,,,
184,,,,,,6845387.0,,,,
185,,,,,,,,,,
186,,,,,,,,,,
187,,,,,6325610.0,,,,,7675453.0
188,,,,,6346884.0,,,,6481242.0,
189,,,,,,,,,,
190,,,,,,,,,,
191,,,,,,,,6737034.0,,
192,,,,,,,,,,
193,6705728.0,,,,,,,,,
194,,,,,,,,,,
195,,,,,,,,,,
196,,,,,,,,,,
197,,,,,,,,,,
198,,,,,,,,,,
199,,,,,,,,,,
