,0,1,2,3,4,5,6,7,8,9
0,,,,,,,,,,
1,,,,,,,,,,
2,,,,,,,5986493.0,,,
3,,,,,,,,5957430.0,5897038.0,
4,,,,,,,,,,
5,,,,,,,,,,
6,,,,,,,,,,
7,,,,,,,,,,
8,,,,,,,,,,
9,,,,,,,,,,
10,,,,,,,,5986493.0,,
11,,,,,,,,,,
12,,,,,,,,,,5876712.0
13,,,,,,,,,,
14,,,,,,,,,,
15,,,,,,,,,,
16,,6182913.0,,,,,,,,
17,,,,,6102939.0,,,,,
18,,,,,,,,,,
19,,,6148278.0,,,,,6008491.0,5957430.0,
20,,,,,,,,,5958761.0,
21,,,,6124799.0,,,,,,
22,,,,,6110086.0,,,,,
23,,,,,,,,,,
24,,,,,,,,,,
25,,,,,,,,,,5897038.0
26,,,,,,,,,,
27,,,6160967.0,,,,,,,
28,,,,,,,,,5965613.0,
29,,,,,,,,,,5902343.0
30,,,,,,,,,,
31,,,,,,,,,,
32,,,,,6116145.0,,,,,
33,,,,,,,,,,
34,,,,,,6091158.0,,,,5910785.0
35,,,,,,,,,,
36,,,,,,,,,,5911897.0
37,,,,,,,,,,
38,,,,,,,,,,
39,,,,,,,,,,
40,,,,6139058.0,,,,,,
41,,,,,,,,,,
42,,,,,,,,,5977884.0,
43,,,,,,,6078537.0,,,
44,,,,,,,,,,
45,,,,,,,,,,
46,,,,,,,,,,
47,,,,,,,,,,
48,6240247.0,,,,,,,6033613.0,,
49,,,,6145015.0,6124799.0,,,,,
50,,,,,,,,,5986493.0,
51,,,,,,,,,,
52,,,,,,,,,,
53,,,,,,,,,,
54,,6225092.0,,6148278.0,,,,,,
55,,,,,,,,,,
56,,,,,,,,,5987848.0,
57,,,6182913.0,,,6098570.0,,,,
58,,,,,,,,,5989433.0,5934370.0
59,,,,,,,,,,
60,,,,6149295.0,,,,,,
61,,,,,,,,,,
62,,,,,,,,,,
63,,,,,,,,,,
64,,,,,,,,,,
65,,,,,,,,,,5938435.0
66,,,,,,,,,,
67,,,,,,6102939.0,,,,
68,,,,,,,,,,
69,,,,,,,,,,
70,,,,,,6103689.0,,,,
71,,,,,,,,,,
72,,,,,,,,,,
73,,,,,,,,,,
74,,,,,,,,,,
75,,,,,,,,,,
76,,,,,,,,,,
77,,,,,,,,,,
78,,,,,,,,,,
79,,,,,,,6091158.0,,,
80,,,,6156500.0,,,,,,
81,,6240247.0,,,,,,,,
82,,,,,,,,,6004813.0,
83,,,,,6135795.0,,,,,5949133.0
84,,,,,,6110086.0,,,,
85,,,,,,,,,,
86,6338287.0,,,,,,,,,
87,,,,,,,,,6008491.0,
88,,,,,,,,,6008622.0,
89,,,,,,6111503.0,,,6009477.0,
90,,,,,,,,,,
91,,,,6160967.0,6138137.0,,,,,5953921.0
92,,,,,,,,,,
93,,,,,,,,,,
94,,,,,,,,,,5955453.0
