,0,1,2,3,4,5,6,7,8,9
0,,,,,,,,,,
1,,,,,,,,,,
2,,,,,,,,,,
3,,,,,,,,,,
4,,,,,,,,4962333.0,,
5,,,,,,,,,,
6,5109488.0,,,,,5005001.0,4981345.0,,,
7,,,,,,,,,,
8,,,,,,,,,,
9,,,,,,,,,,
10,,,,,,,5004206.0,,,
11,,5081660.0,,,,,5005001.0,4981056.0,,4933657.0
12,,,,,,5030905.0,5005645.0,4981345.0,4956638.0,4940357.0
13,,,,,,,,,4957313.0,
14,,,,,,,,4981819.0,,
15,,,,,5055452.0,,,,4962333.0,
16,,,,,,5037806.0,,,,
17,,,,,,,,4988879.0,,
18,,,,,5062646.0,,,,,
19,,,,,,,,,,4946467.0
20,,5109488.0,,,,,,,4970598.0,
21,,,,,,,5013646.0,,,
22,,,,,,,,4996662.0,,
23,,5110011.0,,,,,,,,
24,,,,,,,,,4973277.0,
25,5212489.0,,,,5070392.0,,,4999038.0,,
26,,,5078567.0,,,,,4999714.0,,
27,,,,,,,,,,
28,,5119486.0,,,,,5020327.0,5000487.0,,
29,,,5081660.0,,,,,,4980067.0,
30,,,,,,,,,4981056.0,
31,,,,,,,,5003700.0,4981345.0,4956638.0
32,,,,,,,5024066.0,5004206.0,,4957313.0
33,,,,,,5055452.0,,,4981819.0,
34,,,,,,5056673.0,,5005001.0,4982416.0,
35,,,,,,,,,,
36,,,,,,,,5005645.0,,4961511.0
37,,,,,,,,5005661.0,,
38,,,,,,,5029905.0,,,4962242.0
39,,,,5078567.0,,,,,4987819.0,4962333.0
40,,,,,5078567.0,,5030905.0,,,4964299.0
41,,,,,,5062646.0,,,4988879.0,
42,,,,,,,,,4989473.0,
43,,,,5081660.0,,,,,,
44,,,,,,,,,,
45,5292820.0,,,,,,,5010926.0,,
46,,,,,5081660.0,,5037806.0,,,
47,,,,,5082178.0,,,,,
48,,,5101107.0,,5082885.0,,,5012705.0,,
49,,,,,,,,,4995501.0,
50,,,,,,,,,4995882.0,
51,,,,,,,,,,
52,,,,,5088223.0,,,,,
53,,5154417.0,,5093192.0,,,5042094.0,,,4984007.0
54,,,,5095885.0,,,,,5001611.0,
55,5347284.0,,5109488.0,,,,5050113.0,,,4985411.0
56,,,,,,,,,,
57,,,5111061.0,,,,,,,
58,,,,,,,,,,4989029.0
59,,,,,,,,5030905.0,,4993245.0
60,,,,,,,,5031505.0,5007392.0,4994194.0
61,,,,,,,,,5008347.0,
62,5373246.0,,,,5098310.0,5078460.0,,,5009979.0,5011575.0
63,,,,,,,5064415.0,5036897.0,,
64,,,5121489.0,,5100205.0,,5065606.0,5037038.0,,5017005.0
65,,,,,,5089798.0,5077752.0,,,
66,,,,,,,,5043167.0,5014411.0,
67,,,,5130182.0,,,,,5019734.0,5029930.0
68,,,,,,,,5086235.0,5021517.0,
69,,5179453.0,5134872.0,5133503.0,,,5122824.0,5115580.0,5057756.0,
70,,,,,,,5139901.0,5139463.0,,
71,,,,,,,5141720.0,5147648.0,5120575.0,
72,,,,,,,,,,
73,,,,,,5114242.0,,,,
74,,5187046.0,,,5112529.0,,,,,
75,,,,,5113825.0,,,,,
76,,,5148737.0,,,,,,,
77,,,,,,,5217051.0,,,
78,,,,,,,,,,
79,,,,,,,,,,5138949.0
80,,,,,,,,,,
81,,,,,,,,5261173.0,,
82,,,5240788.0,,,5183761.0,5321340.0,,,5303526.0
83,5466670.0,,,5343832.0,,,,,5383218.0,
84,,,,5355081.0,,5214364.0,,,,
85,5475802.0,,,,,5215853.0,,,,
86,,,,,,,,,,
87,,5239231.0,,,,,,,,
88,,,,,5411124.0,,,,,
89,,,,,,,,,,
90,,,,,,5425711.0,,,,
91,,,,,,,5479122.0,,,
92,,,,,,,,,,
93,,,,,,,5619458.0,,,
94,,,,,,,,,,
95,,,,,,,,,,
96,,,,,,,,,,
97,5633975.0,,,,,,,5595525.0,,
98,,,,,,,,,,
99,,,,,,,,,,
