,0,1,2,3,4,5,6,7,8,9
0,,,5845316.0,,,,,,,
1,,,,,,,,,,
2,,,,,,,,,,
3,,6039400.0,,,,,,,,
4,,,,,,,,,,
5,,,,,,,,,,
6,,,,,,,,,,
7,,,,,,,,,,
8,,,,,,,,,,
9,,,,5845316.0,,,,,,
10,,,,5854983.0,,,,,,
11,,,,,,,,,,
12,,,,,,,,,,
13,,,,,5794124.0,,,,,
14,,,,,,,,,,5702258.0
15,,,,,,,,5728317.0,,
16,,,6015921.0,,,5772199.0,5750274.0,,,
17,,,,5917995.0,,,,,,
18,,,,,,,,,,5703640.0
19,,,,,,,,,,
20,,,,,,,,,,
21,,,,,,,,,,
22,,,,5952598.0,,,,,,
23,6145211.0,,,,,,,,,
24,,,,,,5782026.0,,,,
25,,,,,,,,,,5706847.0
26,,,,,5823347.0,,5760308.0,,,
27,,,,,,,,,,
28,,,,,,,,,,
29,,,,,,,,,,
30,,,,,5833111.0,,,,,
31,6166007.0,,,,,,,,,
32,,,6039400.0,,5835363.0,,,,,
33,,,,,5835805.0,,5765569.0,,,
34,,,,,,,,,,
35,,,,,,,,,,
36,,,,,,5794124.0,,,,
37,,,,,,,,,,
38,,,,,5845316.0,,,,,
39,,,,,,5795917.0,,,,
40,,,,,5848945.0,,,,,
41,,,,,5851009.0,,,,,
42,,,,,,,,,,
43,,,,,5854983.0,,,,,5715243.0
44,,,,,,,,,5724098.0,
45,,,,,,,,,,
46,,,,,,5801408.0,,5743729.0,,
47,,,,,,,,,,
48,,,,,,,,,,
49,6241214.0,,,,,,,5747188.0,,
50,,,,,,5807504.0,5772199.0,,,
51,,,,,,,,,5728317.0,
52,6257741.0,,,,,,,,,
53,,,,,,,,,,5719663.0
54,,,,,5875543.0,,,,,
55,,,,5994048.0,5877951.0,,,,,
56,,,,,,5811409.0,,,,
57,,,,,5881348.0,,5774393.0,,,
58,,,,,,,5775086.0,5750274.0,,
59,,,,,,,,,,
60,6286412.0,,,,,,,,,5722100.0
61,,,,,,,,,,
62,,,,,,,,,,
63,,,,,5888245.0,,,,,
64,,,6066990.0,,,,5782026.0,5752629.0,,
65,,,,,,,,,5734018.0,
66,,,,,,,,,,
67,,,,,5896122.0,5815782.0,,,,5724098.0
68,,6145211.0,,,,5817198.0,5784459.0,,,
69,,,,,5898605.0,,,,,
70,,,,,,,,,,
71,,,,,5899247.0,,5787465.0,,,
72,,,,,,5818927.0,,,,
73,,,,,,5819919.0,,,,
74,,,,,,,,,,
75,,,,,,,,,,
76,,,,,,,,,,
77,,,,,,,,,,
78,,,,6011203.0,,,,,,
79,,,,,,,,,,5728317.0
80,,,,,,5823111.0,,5760308.0,,
81,,,,,,5823347.0,,,,
82,,,,,,,,,,
83,,6161897.0,,,,,,,,
84,,,,,,5827524.0,,,,
85,,,,,,5828079.0,,,,
86,,,,,,,,,,
87,,,,,5917995.0,,,,,
88,,,,,,,,,,
89,,,,,,,,,,
90,,6164557.0,,6015921.0,,,,5763139.0,,
91,,,,,,,,,,
92,,,,,,5833111.0,,,,
93,,6166007.0,,,,,5794124.0,5764413.0,5749824.0,
94,,,,,,5835363.0,,,,
95,,6166664.0,,,5926769.0,,5795648.0,,,
96,6386203.0,6166933.0,,,,5835805.0,,5765569.0,,
97,,,,,,,,5765824.0,,
98,,,,,,,,,,
99,,6168238.0,,,,,,,,
100,,,,,5933769.0,,,,5753742.0,
101,,,,,,,,,,
102,,,,,,,5800435.0,5767395.0,,
103,,,,,,5842060.0,,,5757578.0,
104,,,,,,,,,,
105,,,,,,,,,,
106,,,,,,,,,,
107,,,,,,5844351.0,,,5759562.0,
108,,,,,,,,,5761372.0,
109,,,,,,5845551.0,,5771867.0,,5744133.0
110,,,,,,,,,,
111,,,,,,5847983.0,,,5766001.0,
112,,,,,,,,5773270.0,,
113,,,,,,,,,,
114,,,,,,,,5773405.0,5777384.0,
115,,,,,,,5819534.0,,,
116,,,,,,,,,,
117,,,,,,,,,,
118,,,,,,,,,,
119,,,,,,,5847479.0,5775599.0,,
120,,,,,5952598.0,5863166.0,,,,
121,,,,,,,,5776248.0,,
122,,,,,,,,,,
123,,,,,,,5887881.0,,5806949.0,
124,,,,,5956227.0,,,,,5752884.0
125,,,,,,,,,,
126,,6189486.0,,,,,5950085.0,,,
127,,,,,,,,,,5753484.0
128,,,,,,,,5783152.0,5835778.0,5754708.0
129,,,,,,,5968139.0,,,
130,6466356.0,,,,,,,,,5759807.0
131,,,,,,,,5785244.0,,
132,,,,,,,,5786281.0,5926088.0,
133,,,,,,,,,,
134,,,,,,5942137.0,,,,
135,,,,,,5968139.0,,,,5769204.0
136,,,,,,,,,,
137,6485858.0,,,,,,,,,
138,,,,,,,,,,5773936.0
139,,,,,,6038136.0,,5799736.0,,
