,0,1,2,3,4,5,6,7,8,9
98,,,,,,,,,,
99,,,,,,,,,,
100,,,,,,,,,,
101,,,,,,,,,,
102,,,,,,,,,,
103,,,,,,,,,,
104,,,,,,,,,,
105,,,,,,,,,,
106,,,,,,,5967613.0,,,
107,6349403.0,,,,,,,,,
108,,,,,,,,,,
109,,,,,,,,,,
110,,,,6038043.0,,,,,,
111,,,,,6026846.0,,,,,
112,,,,,,,,,,
113,,,,,,,,,,
114,,,,,,,,5940028.0,,
115,,,,,,,,,,
116,,,,,6029497.0,,,5940748.0,,
117,,,,,,,,,,
118,,,,,,,,,,
119,,,,,,6006282.0,,5943413.0,,
120,,,,,,,,,,
121,,,,,,,,5947061.0,,
122,,,,,,,,,,
123,,,,6047270.0,,,,,,
124,,,,,,,,,,
125,,,,,,,,,,5883614.0
126,,,,,,,,,,
127,,,,,,,,,,
128,,,,,,,,,,
129,,,,,,,,,,
130,,,,,,,,,,
131,,,,,,,,,,
132,,,,,,,,,,
133,,,,,,,,5955247.0,5913290.0,
134,6419236.0,,,,,,,,,
135,,,,,,,,,,
136,,,,,,,,,,
137,,,,,,,,,,
138,,,,,,,,,,
139,,,,,,,,,5918225.0,
140,,,,,,,,,,
141,,,,,,,,5970265.0,,
142,,,,,,,,5971377.0,,5901610.0
143,,,,,,6021528.0,,,,
144,,,6117468.0,,,,,,,
145,,,,,,,,,,
146,,,,,,,,,5922709.0,
147,,,,,,,,,,
148,,,,,,,,,,
149,,,6150995.0,,,,,,,
150,,6167473.0,,,,6029832.0,,,,
151,,,,,,,,,,
152,,,,,,,,,,
153,,,,,,,,,,
154,,,,,,,5994127.0,,,
155,,,,,,,,,,
156,,,,,,,,,,
157,,,6203686.0,,,,,,,
158,,,,,,,6004110.0,,,5976717.0
159,,,,,,,,,5938115.0,
160,,,,,,,,6049741.0,,
161,,,,,,,,6064173.0,,
162,,,,,,,,6082937.0,,
163,,,,,,,,,,
164,,,,,,,,,,
165,,,,,,,,,,
166,,,,,,,,,,
167,,,,,,6075592.0,,,,
168,,,,,,,,,,
169,,,6307828.0,,,,,,,
170,,,,,,,6066215.0,,,
171,,,,,,,,,,
172,,,,,,,,6348509.0,6002671.0,
173,,,,,,,,,6003659.0,
174,,,,6301539.0,6488860.0,,,,,
175,,6193664.0,,,,,,,,
176,,,6399367.0,,,,,,,
177,,,,,,,,,,
178,,,,,,,,,,
179,,,,,,,6411985.0,,,
180,6576712.0,,,,,,,,,
181,6579243.0,,,,,,,,,
182,,,,,,,,,,
183,,,,6632952.0,,,,,,
184,,,,,,,,,,
185,6613858.0,,,,,,,6951136.0,,
186,,,,,,,,,,
187,,,6614793.0,,,,,,,
188,,,,,,,,,,
189,,,,,,,,,,
190,,,,,,,,,,
191,6681871.0,,,,,,,,,
192,,,,,,,,,,
193,,,,,,,,,,
194,,,,,,,,,,
195,,,,,,,,,,
196,,,,,,,,,,
197,,,,,,,,,,
198,,,,,,,,,,
199,,,,,,,,,,
