,0,1,2,3,4,5,6,7,8,9
174,,,,,,,,,,
175,,,,,,,,,,
176,,,,,,6448155.0,6310528.0,,,
177,,,,,,,,,,
178,,,,,,,,,,
179,,,,,,,,6556014.0,,
180,,,,,,,,,,
181,,,,,,,,,,
182,,,6423261.0,,,6696952.0,,,,
183,,,,,,,6562693.0,,,
184,,,,,,,,,,
185,,,,,,,,,,
186,,,,6353602.0,,,,,,
187,,,,,,,,,,
188,,,,,,,,7717363.0,,
189,,,,,,,,,,
190,,,,6433421.0,,,,,,
191,,,,,,,,,,
192,,,,,,,,,,
193,,,,,,,,,,
194,,,,,,,,,,
195,,,,,,,,,,
196,,,,,,,,,,
197,,,,,,,,,,
198,6811040.0,,,,,,,,,
199,,,,,,,,,,
