,0,1,2,3,4,5,6,7,8,9
94,,,,,,,,,,
95,,,,,,6055056.0,,,,
96,,,,,,,,,,5952305.0
97,,,,,,6056663.0,,,,
98,,,,,6109165.0,,,,,5953015.0
99,,,,6157568.0,6109678.0,6057475.0,,,,
100,,,,,,,,,,
101,,,,,,,,,,
102,,,,,,,,,,
103,,,,,,6059509.0,,,,
104,,,,6159015.0,,,,5997560.0,,
105,,,,,,,,,,
106,,,,6160525.0,,,,,,
107,,,,,,6061082.0,,,5968810.0,
108,,,,,,,,5999401.0,,
109,,,,6161981.0,,,,,,
110,,,,,,,,,,
111,,,,,,,,,,
112,,,,,,,,,,
113,,,,,,,,,5970842.0,
114,,,,,,,,,,
115,,6271172.0,,,6116157.0,,,,,
116,,,,,,,,,,
117,,,,6163962.0,,,,,,
118,,,,,,,,,,
119,,,,,,,,,,5964695.0
120,,,,,,,,,,5964709.0
121,,,,,,,,,,
122,,,,,,,,,,
123,,,,,,,,,,
124,,6273377.0,,6167147.0,,,,,,
125,,,,,,,,,,
126,,,,,6120675.0,,,,,
127,,,,,,,,,,
128,,,,,,,,,,
129,,,,,,6079625.0,,,,
130,,,,,,6079642.0,,,,
131,,,,,,,,,,
132,,,,,,,,,,
133,,,,,,,,,,
134,,,,,,6085635.0,,,,
135,,6276765.0,,,,,6028751.0,,,
136,,,,,,,,,,
137,,,,,,,,,,
138,,,,,6127504.0,,,,,
139,,,,,,6099871.0,,,,6013248.0
140,,,6244248.0,,,,,,,
141,,,,,,,,,,
142,,,,,6129721.0,6107048.0,,,,
143,,,,,,6107313.0,,,,
144,,,,,,6107918.0,,,,6053252.0
145,,,,,,,,,,
146,,,,,,,,,,
147,,,6259285.0,,,,,,,
148,,,,,,6145220.0,,,,
149,,,,6182852.0,6136562.0,,,,,
150,,,,,,,,6032592.0,,
151,,,,,,,,,,
152,,,,,,,6037499.0,,6149421.0,
153,,,,,,,,,,
154,,,,,,,,,,
155,,,,,,,,,,
156,,,,6195058.0,,,,,,
157,,,,,,6211166.0,,,,
158,,,,,6149738.0,,,,,
159,,,,,,,,,,
160,,,,,6160443.0,,,,,
161,,,,,,6240510.0,,,,
162,,,,,,,,,,
163,,,,,,,,,,
164,,6306371.0,,,6171395.0,,,,,
165,,6309062.0,,,,,,,,
166,,,6352182.0,,,,,,,
167,,,,,,,,,,
168,,,6377047.0,,,,,,,
169,,,,,6184615.0,,,,,
170,,,,,,,,,,
171,,,,,,,,,,
172,6565941.0,,,,,,,,,
173,,,,6337371.0,6254692.0,,6105746.0,,,6432601.0
174,,,,,6313114.0,6364147.0,,,,
175,,,,6339219.0,,,,,,
176,,,,,,,,,,
177,,,,,,,,,,
178,,,,,,,,,,
179,,,,,,,,,,
180,,,,,,,,,,
181,,,,6480297.0,,,,,,
182,,,,,,,6194547.0,,,
183,,,,,,,,,,
184,,,6645321.0,,,,,,,6572377.0
185,,,,,,,,6591021.0,6679882.0,
186,,,,,,,,,,
187,,,,,,,6317271.0,,,
188,,,6704896.0,,,,,,,
189,,,,,,,,,,
190,,,,,,,,,,
191,6650918.0,,,,,6700068.0,,,,
192,,,,,,,,,,
193,,,,,,,,,,
194,,,,,,,,,,
195,,,,,,,,,,
196,,,,,,,,,,
197,,,,,,,,,,
198,,,,,,,,,,
199,,,,,,,,,,
