,0,1,2,3,4,5,6,7,8,9
0,,,,,,,,,,
1,,,,,,,,,,
2,,,,,,,,,,
3,,5155015.0,,,,,,,,
4,,,,,,,4996056.0,,,
5,,,,,5065004.0,,,,,
6,,,,,,,,,,
7,,,,5090288.0,,,,,,4966002.0
8,,,,,,,,,,
9,,,5130075.0,,,5040673.0,,,,
10,,,,,,,,,,
11,,5218475.0,,,,,,,,
12,,,,,,,,,,
13,,,,,,,,,,
14,,,,,,,,,,
15,,,,,,,,,,
16,,,,,,,,,,
17,,,,,,,,,,
18,,,,,5090288.0,,,,,
19,,,,,5091844.0,,,4996056.0,,
20,,,,,,,,,,
21,,,,,,,,,,
22,,,,,,,,,,
23,,,5155015.0,,,,,,4988452.0,
24,,,,,,,5040017.0,,,
25,,5270490.0,,,,5065004.0,,,,
26,,,,5130075.0,,,5040673.0,,,4988388.0
27,,,,,,,,,,4988452.0
28,,,,,,5066717.0,,,4996056.0,
29,,,,,,,,,,
30,,,,,,,,,,
31,,,,,,,,,,
32,5295330.0,,,,,,,5009547.0,,
33,,,,,,,,,,
34,,,5178098.0,,,,,5010198.0,,
35,,,,,,,,,,4996056.0
36,,,,,,,,,,
37,,,,,,,,5013917.0,5000638.0,
38,,,,,,,,,,
39,,,,,,,,,,
40,,,,,,,,,,
41,,,,,,,5049679.0,,,
42,,,5192491.0,,,,,,,
43,5341595.0,,,,5113404.0,,,,,5007600.0
44,,,,,,,,,,
45,,,,,5114014.0,,,,,
46,,5295330.0,,,,,,,,
47,,,,,,,,,,5016226.0
48,,,,,,,,,,
49,,,,,,,,5026955.0,,
50,,,,,,,,,,
51,,,,,,,,,,
52,,,,5153824.0,,,,,,
53,,,,,,5085545.0,5058055.0,,,
54,5375483.0,,,5154124.0,,,,,,
55,,,,,,,,,,
56,,5306815.0,,,,,,,,5033126.0
57,,,,,,5087180.0,,,,
58,,5308517.0,,,,,,,,
59,,,,,,,,,,
60,,,5218475.0,,,,,,,
61,5407755.0,,5223879.0,,,,,,,
62,5423084.0,,5226119.0,,,,,,,
63,,,,,,,5072843.0,,,
64,,,,,,,,,,
65,,,,,,,,,,
66,,,,,,,,,,
67,5438273.0,,,,,,,,,
68,,,,,,,5089743.0,,,
69,,,,,5153658.0,,,,,
70,,,,,,,,,,
71,,,,,,,,,,
72,,,,,,,,,,
73,5493717.0,,,,,,,,,
74,,,,,,,,,,
75,,,,,5186140.0,,,,,5375044.0
76,,,,,,5121318.0,,,,
77,,,,,,,,,,
78,5511217.0,,,,,,,5074492.0,,5422010.0
79,,,5268811.0,,5254789.0,,,,,
80,5524754.0,,,,,,,,,
81,,,,,,,,,,
82,,5365507.0,,5278599.0,,,,,5118721.0,
83,5535748.0,,,,,5210367.0,,,,
84,,,,,,,,,,
85,5542985.0,,,,,,,,,
86,,,,5308546.0,,,,,,
87,,,5352881.0,,,,,,,
88,,,,,5607045.0,,,,,
89,,,,,,,,,,
90,,5438631.0,,,,,,,,
91,,,,,,,,,,
92,5589612.0,,5801493.0,,,,,,,
93,,,,,,5633937.0,,5512639.0,,
94,,,,,,,,,,
95,,,,,,,,,,
96,,,,,,,,,,
97,,,,,,,,,,
98,,,,,,,,,,
99,,,,,,,,,,
