,0,1,2,3,4,5,6,7,8,9
101,6339618.0,,,,,,,,,
102,,,,,,,,,,
103,,,,,,,,,,
104,6347215.0,,,,,,,,,
105,,,,,,,,,,
106,,,6307914.0,,,,,,,
107,,,,,,6198000.0,,,,
108,,,,,,6198041.0,,,6129398.0,
109,,6347215.0,,,6236415.0,,,6160330.0,,6096838.0
110,,6347560.0,,,6236667.0,,,,,
111,,,,,,,,,,
112,,,,,,,,,,
113,,,6310487.0,,,,,,,
114,,,,,,,,,,
115,,,,,,,,,,
116,,,,,,,,,,
117,,,,,,,,,,
118,,,,,,,,,,
119,,,,,,,,,,
120,,,,,,,,,,
121,,,,,6241125.0,,,,,6107792.0
122,,,,,,,,,,
123,,6354922.0,,,,,,,,6108912.0
124,,,,,,,6192470.0,,,
125,,,,,,,,,,
126,,,,,,,,,,
127,,,,,,,,,,
128,,,,,,,,,,
129,,,,,,,,,,
130,,,,,,,,,,
131,,,,,,,,,,
132,,,,,,,,,,
133,,,,,,,,,,
134,,,,,,,,,,
135,,6362788.0,,,,,,,,
136,,,,,,,,,,
137,,,6320253.0,,,,,,,
138,,6364269.0,,,,,,,,
139,,,,,6256913.0,,,,,
140,,,,,,,,,,
141,,6369187.0,,,,,,,,
142,,,,,,,,,,
143,,,,,,,,,,
144,,,,6290889.0,,,,,,
145,,,6336695.0,6292207.0,,,,,,
146,,,,,,,,,,
147,,,,,,,,,,
148,,,,,,,,,,6244628.0
149,,6374805.0,,,,,,,,
150,,,,,,,,6197100.0,,
151,,6380502.0,,,,,,,,
152,,,,,,,,,,
153,,,,,,,,,,
154,,,,,,,,,,
155,,,,,,,,,,
156,6504196.0,,,6299014.0,,,,,,
157,,,,,,,,,,
158,,,,,,,6237321.0,,,6392657.0
159,,,,,,,,,,
160,,,,,,,,,,
161,,6415871.0,,,,,,,,
162,,,,,,,,,,
163,,,,,,,,,,
164,,,,,,,,,,
165,,,,,,,,,,
166,,,,,,,,,,
167,,,6386142.0,,,,,,,
168,,,,,,,,,,6506854.0
169,,,,,,,,,,
170,,,,,,,,,,
171,,,,,,,,,,
172,,,6453806.0,,6361666.0,,,,,
173,,,,,,,,,,
174,,,,,,,,,,
175,,,6471142.0,,,,,,,
176,6581945.0,,,,,,,,,
177,6586525.0,,,,,,,,,
178,,,,,,,,,,
179,,,,,,,,,,
180,,,,,,,,,,
181,,,,6352604.0,,,,,,
182,,6707154.0,,,,,,,,
183,,,,,,,,,,
184,,,,,,,,,,
185,,,,,,,,,,
186,,,,,,,,,,
187,6659378.0,,,,,,,,,
188,,,,,,,,,,
189,,,,,,6839713.0,,,,
190,,,,,,,,,,
191,,,,,,,,,,
192,,,,,,,,,,
193,,,,,,,,,,
194,,,,,,,,,,
195,,,,,,,,,,
196,,,,,,,,,,
197,,,,,,,,,,
198,,,,,,,,,,
199,,,,,,,,,,
