,0,1,2,3,4,5,6,7,8,9
99,,,,,,,,,,
100,,,,,,,,,,
101,,,,,,,,,,
102,,,,6131223.0,,,,,,
103,,,,,,,,6056135.0,,
104,,,,,,,,,,
105,,,,,,,6074983.0,,,
106,,,,,,,,,,
107,,,,,,,6076455.0,6057624.0,,
108,,,,,,,,,,
109,,,,,,,,6058435.0,,5952293.0
110,,,,,,,,,,
111,,,,,,,,,,
112,,,,,,,,,,5953380.0
113,,,,,,,,,,
114,,,,,,,,6059728.0,,
115,,,,,6123235.0,,6080268.0,,,5954719.0
116,,,,,,,,,,
117,,,,,6124286.0,,,,,
118,,,,,,,,,,
119,,,,,6124871.0,,,,,
120,,,,6140648.0,,,,,,
121,,,,,,,6082747.0,,,
122,,,,,,6105994.0,,,,
123,,,,,,,,,,
124,,6263160.0,,,,,,,,
125,,,,,,,,,,5958030.0
126,,,,,,,,,,
127,,,,,,,,,,
128,,,,,,,,,,
129,,,,,,,,,,
130,,,,,,,,,,
131,6439506.0,,,,,,,,,
132,,,,,,,,,,
133,6441223.0,,,,,,,,,
134,,,,,6146376.0,,,,,
135,,,,,,6122296.0,,,,
136,,,,6148048.0,,,,,,
137,,,,,,,,,,
138,6446088.0,,,,,,,,,
139,,,,,,6131106.0,,,,
140,,,,6150123.0,,,,,,
141,,,,,,,,,,
142,,,,,,,,,,5964897.0
143,,,,,,,,,,
144,,,,,,,,,,
145,,,,,,,,,,
146,,,,,6220359.0,,,,6032848.0,5967636.0
147,,,,,,,,,,
148,,,,,,,6100357.0,,,
149,,,6207314.0,,,,,,,
150,,,,,,,,,,
151,,,,,,,,,,
152,,,,,,,,,,
153,,,,6172817.0,,,,,,
154,,,,,6297479.0,,,,,
155,,,,6184149.0,,,,,,
156,,,,,,,,,,
157,,,,,,,,,,
158,,,,,,,,,,
159,,,,,,6238819.0,,,,5979048.0
160,,,,,,,,,,
161,,,,6204418.0,,,,,,
162,,,,6208471.0,,,,,,
163,,,,,,,,,,
164,6511962.0,,,,,,,,,
165,,,,,,,,,,
166,,6357911.0,,,,,,,,
167,6520442.0,,,6243455.0,,,,,,
168,,,,,,,,,,
169,,,,6271960.0,,,,,,
170,,,,,,,,,,
171,,,,,,,,,,
172,,,,,,,,,,
173,,,,,,,,,,
174,,,,,,,,,,6007521.0
175,,,,,,,,,,
176,,,,,,,,,6138640.0,
177,,,,,,,,,,
178,,,,,,,,,,
179,,,,,,,,,,6057638.0
180,,,,,,,,,,6082068.0
181,,,,,,,,,,
182,,,,,,,,,6317506.0,
183,,,,,,,6685099.0,,,6152849.0
184,,6589623.0,,,,,,,,
185,,,,,,,,,,
186,,,,6474584.0,,,,,,
187,,6638927.0,,,,,,,,
188,,,,,,,,,,
189,,,,,,,,,,
190,,,,,,,,,,
191,,,6460669.0,,,6643971.0,,,,
192,,,,,,,,,,
193,,,,6691007.0,,,,,,
194,,,,,,,,,,
195,,,,,,,,,,
196,,,,,,,,,,
197,,,,,,,,,,
198,,,,,,,,,,
199,6892966.0,,,,,,,,,
