,0,1,2,3,4,5,6,7,8,9
0,,,,,,,,,,
1,,,,,,,,,,
2,,,,,,,,,,
3,,,,,,,,,,
4,,,,,,,,,5891464.0,
5,,,,,,,,,,
6,,,,,,,,,,
7,,,,,,,,,,
8,,,,,,,,,,
9,,,,,,,,,,
10,,,,,,,,,,
11,,,,,,,,,,
12,6082949.0,,,,,,,,,
13,,,,,,,,,,
14,,,,,,,,5966200.0,,
15,,,,,,,,,,
16,,,,,,,,,,
17,,,,,,,,,,
18,,,,,,,,,,5872002.0
19,,,,,,,,,,
20,,,,,,6018437.0,,,,
21,,,,,,,,,,
22,,,,,,,5990750.0,,,
23,,,,,,,,,,5889942.0
24,,,,,,,,,,
25,,,,,,,,,,5891464.0
26,,,,,,,,,,
27,,,,,,,,,,
28,,,,,,,,,,
29,,,,,,,,,,
30,,,,,,,,,,
31,,,,,,,,,,
32,,6053886.0,,,,,,,,
33,,,,,,,,,,5907393.0
34,,,,,,,,,,
35,,,,,,,,,,
36,,,,,,,,,,
37,,,,,,,,,,
38,,,,,,,,,,
39,,,,,,,,,,
40,,,,,,,,,,
41,,,6040744.0,,,6032880.0,,,,
42,,,,,,,,,,
43,,,,,,,,,,
44,,,,,,,,,,
45,,,,,,,,,5966200.0,
46,,,,,,,,,,
47,,,,,,,,,,
48,,,,,,,,,,5921432.0
49,,,,,,,,,,
50,,,,,,,,,,
51,,,,,,,,,,
52,,,,,,,,,,
53,,,,,,,,,,
54,,,,,,,,,,
55,,6081136.0,,,,6038459.0,,,,
56,,,,,,,,,,
57,,6082949.0,,,,,,,,
58,,,,,,,,,,
59,,,,6040744.0,,,,,,
60,,,,,,,,,,
61,,,,,,6038824.0,,,,
62,,,,,,,,,,
63,,,,,,,,,,
64,,,,,,,,,,
65,6283452.0,,,,,,,,,
66,,,,,,,,5990750.0,,
67,,,,,,,,,,
68,,,,,,,,,,
69,,,,,,,,,,
70,,,,,6038824.0,,,,,
71,,,,,,,,,,
72,,,,,,,6018437.0,,,
73,,,6053886.0,,,,,,,
74,,,,,,6040744.0,,,,
75,,6104553.0,,,,,,,,
76,,,,,,,,,,
77,,,,,,,,,,
78,,,,,,,,,,
79,,,,,,,,,,
80,,,,,6040744.0,,,,,
81,,,,,,,,,,
82,,,,,,,,,,
83,,,,,,,,,,
84,,,,,,,,,,
85,,,,,,,,,,
86,,,,,,,,,,
87,,,,,,,,,,
88,,,6062130.0,,,,,,,5941068.0
89,,,,,,,,,,
90,,,,,,,,,,
91,,,,,,,,,,
92,,,,,,,,,,
93,,,,,,,,,,
94,,,,,,,,,,
95,,,,,,,,,,
96,,6132906.0,,,,,,,,
97,,,,,,,,6000358.0,,
98,,,,,,,,,5979913.0,
99,,,,,,,,,,
100,,,,,,,,,,
101,,,,,,,,,,
102,,,,,,,,,,
103,,,,,,,,,,
104,,,,6055440.0,,,,,,
105,,,,,,,,,,
106,,,,,,,,,,
107,,,,,,,,,,
108,,,,,,,6031819.0,,,
109,,,,,,,,,,
110,,,,,,,,,,
111,,,,,,,,,,
112,,,,,,,,,,
113,,,,,,,,,,
114,,,,,,,,,,
115,,,6075834.0,,,,,,5988490.0,
116,,,,,,,,,,
117,,,,,,,6033622.0,,,
118,,,,,,,,,,
119,,,,,,,,,,
120,,,,,,,,,,
121,,,,,,,,,5990794.0,
122,,,,,,,,,,
123,,,,,,,,,,
124,,,,,,,,,,
125,,,,,,,,,,
126,,,,,,,,,,
127,,,,,,,,,,
128,,,,,,,,,,
129,,,,,,,,,,
130,,,,,,,,,,
131,6436773.0,,,6084410.0,,,,6012442.0,,
132,,,,,,,,,,
133,,,,6090656.0,,,,,,
134,,,,,,,,,,
135,,,,,,,,,,
136,,,,,,,,,,
137,,,,,,,,,,
138,,,,,,,,,,
139,6449289.0,,,6117910.0,,,,,,
140,,,,,,,,,,
141,,,,,,,,,,
142,,,,,,,,,,
143,,,,,,,,,,
144,,,,,,,,,,
145,,,,,,,,,,
146,,,,6221423.0,,,,,,
147,,,,,,,,,,
148,,,,,,,,,,
149,,,,,,,,,,
150,,,,,,,,,,
151,,,,,,,,,,
152,6474753.0,,6106033.0,,,,,,,
153,,,,,,,,,,
154,,,,6243302.0,,,,,,
155,,,,,,,,,,
156,,,,,,,,,,
157,,,,,,,,,,
158,,,,,,,,,,
159,,,,,,,,,,
160,,,,,,,,,,
161,,,,,,,6066797.0,,,
162,,,,,,,,,,
163,,,,,,6313417.0,,6040243.0,,
164,,,,,,,,,,
165,,,,,,,,,,
166,,,,,,,,,,
167,,,,,,,,,,
168,,,,,,,,,,
169,,,,,,,,,,
170,,,,,,,,,,
171,,,,,,,,,,
172,,,,,,,,,,
173,,,,,,,,,,
174,,,,,,,,,6329390.0,
175,,,,,,,,,6358701.0,
176,,,,,,,,,,
177,,,,,,,,,,
178,,,,,,,6204229.0,,,
179,,,,,,,,,,
180,,,,,,,,,,
181,,,,,6514546.0,,,,,
182,,6272186.0,,,,,,,6433141.0,
183,,,,,,,,,,6137416.0
184,6595608.0,,,,,6571375.0,,,,
185,,,,,,,,,,
186,,,,,,,,,,
187,,,,,6695413.0,,,,,
188,,,,,,,,,,
189,,,,,,,,,,
190,,,,,,,,,,
191,,,,,,,,,,
192,,,,,,,,,,
193,,,,,,,,,,
194,,,,,,,,,,
195,,,,,,,,,,
196,,,,,,,,,,
197,,,,,,,,,,
198,,,,,,,,,,
199,,,,,,,,,,
